skill,,,,,,,,,,,,,
Index,1,,,,,,,,,,,,
MaxLevel,10,,,,,,,,,,,,
MaxStyleCode,4,,,,,,,,,,,,
Name,소드 마스터리,,,,,,,,,,,,
Distance,2,,,,,,,,,,,,
TypeFlag,MASTERY,,,,,,,,,,,,
PCClassFlag,SWD,,,,,,,,,,,,
Target,0,,,,,,,,,,,,
AvailFlag,0,,,,,,,,,,,,
IconIndex,1,,,,,,,,,,,,
IconPosX,0,,,,,,,,,,,,
IconPosY,0,,,,,,,,,,,,
IconTabIndex,1,,,,,,,,,,,,
Description,소드 계열\ 검술에 대한 기초를 다지고 익히는 기술로\공격력을 올려준다.,,,,,,,,,,,,
ActionType,PREPARE,,,,,,,,,,,,
ReadyActionStyle,0,,,,,,,,,,,,,,,,,,,
ReadyActionIndex,0,,,,,,,,,,,,,,,,,,,
ReadyActionTimeTick,0,,,,,,,,,,,,,,,,,,,
ReadyEffectID,0,,,,,,,,,,,,,,,,,,,
ReadySceneID,0,,,,,,,,,,,,,,,,,,,
ReadyEffectTime,0,,,,,,,,,,,,,,,,,,,
ChargeActionStyle,0,,,,,,,,,,,,,,,,,,,
ChargeActionIndex,0,,,,,,,,,,,,,,,,,,,
ChargeActionTimeTick,0,,,,,,,,,,,,,,,,,,,
ChargeEffectID,0,,,,,,,,,,,,,,,,,,,
ChargeSceneID,0, ,,,,,,,,,,,,,,,,,,
ChargeEffectTime,0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Combo,,,,,,,,,,,,,,,,,Style,,,
ComboIndex,ActionType,Style,ActionIndex,TimeTick,EffectID,SceneID,EffectTime,ResultCode,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,ResultEffectID,ResultSceneID,ResultEffectTime,StyleCodeIndex,StyleCode
0,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SHORTSWORD
1,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SWORD
2,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,LONGSWORD
3,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,SHIELD_SWORD
4,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
5,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
6,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
7,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
8,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,
9,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,
10,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
11,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
12,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,
13,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
14,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
15,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,
16,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,
17,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
18,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,
19,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,
20,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
21,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
22,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
23,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
24,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
25,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
26,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
27,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
28,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
29,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
30,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
31,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
32,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,ACTION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
