2047,3600,494,241
2047,3600,499,207
2047,3600,476,208
2047,3600,475,259
2047,3600,452,283
2047,3600,459,237
2047,3600,457,238
2047,3600,426,191
2047,3600,426,194
2047,3600,408,204
2047,3600,410,205
2047,3600,454,194
2047,3600,451,191
2064,3600,350,285
2064,3600,354,281
2064,3600,366,275
2064,3600,347,281
2064,3600,350,271
2064,3600,355,274
2064,3600,359,267
2064,3600,350,266
2064,3600,364,282
2064,3600,359,287
2049,3600,320,253
2050,3600,297,249
2049,3600,298,253
2050,3600,264,233
2049,3600,262,232
2049,3600,290,232
2050,3600,292,233
2049,3600,317,231
2050,3600,317,234
2049,3600,326,190
2049,3600,324,192
2050,3600,324,190
2049,3600,305,187
2049,3600,306,188
2050,3600,304,188
2049,3600,266,189
2049,3600,267,187
2050,3600,265,187
2049,3600,245,196
2049,3600,247,194
2050,3600,246,197
2050,3600,237,218
2050,3600,240,219
2049,3600,238,221
2050,3600,239,242
2050,3600,241,243
2049,3600,241,241
2051,3600,167,243
2051,3600,164,245
2048,3600,164,241
2051,3600,144,250
2051,3600,146,253
2048,3600,145,253
2051,3600,149,277
2051,3600,146,277
2048,3600,148,279
2051,3600,123,282
2051,3600,123,284
2048,3600,120,283
2051,3600,97,278
2051,3600,96,281
2048,3600,94,278
2051,3600,80,261
2051,3600,80,264
2048,3600,83,262
2051,3600,89,222
2051,3600,87,222
2048,3600,87,221
2048,3600,96,191
2048,3600,96,194
2048,3600,121,189
2048,3600,122,191
2048,3600,146,185
2048,3600,146,190
2051,3600,96,192
2051,3600,119,190
2051,3600,146,188
2048,3600,67,236
2048,3600,70,237
2048,3600,51,258
2048,3600,52,259
2048,3600,46,279
2048,3600,47,282
2048,3600,17,278
2048,3600,14,279
2051,3600,17,281
2051,3600,44,282
2051,3600,54,256
2051,3600,69,234
2047,3600,493,224
2047,3600,489,192
2047,3600,476,230
2047,3600,472,283
2047,3600,456,212
2047,3600,458,211
2047,3600,381,208
2047,3600,381,211
2047,3600,391,231
2047,3600,392,234
2047,3600,397,263
2047,3600,397,259
2049,3600,298,286
2049,3600,291,277
2049,3600,305,269
2049,3600,321,264
2049,3600,271,251
2049,3600,273,250
2049,3600,260,213
2050,3600,260,210
2049,3600,288,189
2049,3600,286,187
2049,3600,242,265
2050,3600,243,268
2050,3600,246,266
2051,3600,66,285
2051,3600,69,283
2048,3600,67,282
2048,3600,93,243
2051,3600,90,245
2051,3600,89,242
