QuestIndex,12131,,,,,

MessageIndex,StringCode,Menu0,Menu1,Menu2,Menu3,Menu4
11,11,0,0,0,0,0
12,12,0,0,0,0,0
99,99,0,0,0,0,0
100,100,0,0,0,0,0
110,110,0,0,0,0,0
200,200,0,0,0,0,0
201,201,0,0,0,0,0
202,202,0,0,0,0,0
203,203,0,0,0,0,0
1000,1000,10011,0,0,0,0
1100,1100,10011,0,0,0,0
10000,10000,10001,10002,10003,10004,0
10001,10001,0,0,0,0,0
10002,10002,0,0,0,0,0
10003,10003,0,0,0,0,0
10004,10004,0,0,0,0,0
10010,10010,10011,0,0,0,0
10011,10011,0,0,0,0,0
10020,10020,10011,0,0,0,0
11000,11000,10011,0,0,0,0
20000,20000,20001,0,0,0,0
20001,20001,0,0,0,0,0
21000,21000,21001,0,0,0,0
21001,21001,0,0,0,0,0
22000,22000,22001,0,0,0,0
22001,22001,0,0,0,0,0
