QuestIndex,1541,,,,,

MessageIndex,StringCode,Menu0,Menu1,Menu2,Menu3,Menu4
11,11,0,0,0,0,0
12,12,0,0,0,0,0
13,13,0,0,0,0,0
99,99,0,0,0,0,0
100,100,0,0,0,0,0
110,110,0,0,0,0,0
300,300,0,0,0,0,0
1100,1100,0,0,0,0,0
3000,3000,0,0,0,0,0
10000,10000,10001,10002,0,0,0
10001,10001,0,0,0,0,0
10002,10002,0,0,0,0,0
10010,10010,10011,0,0,0,0
10020,10020,0,0,0,0,0
10011,10011,0,0,0,0,0
20000,20000,0,0,0,0,0
21000,21000,0,0,0,0,0
22000,22000,0,0,0,0,0
23000,23000,0,0,0,0,0
24000,24000,0,0,0,0,0
25000,25000,0,0,0,0,0
