QuestIndex,1303,,,,,

MessageIndex,StringCode,Menu0,Menu1,Menu2,Menu3,Menu4
99,99,0,0,0,0,0
110,110,0,0,0,0,0
200,200,0,0,0,0,0
201,201,0,0,0,0,0
1100,1100,0,0,0,0,0
10000,10000,10001,0,0,0,0
10001,10001,0,0,0,0,0
10010,10010,10011,0,0,0,0
10011,10011,0,0,0,0,0
10100,10100,10101,0,0,0,0
10101,10101,0,0,0,0,0
10110,10110,10111,10112,0,0,0
10111,10111,0,0,0,0,0
10112,10112,0,0,0,0,0
10120,10120,10121,10122,0,0,0
10121,10121,0,0,0,0,0
10122,10122,0,0,0,0,0
10130,10130,10131,10132,0,0,0
10131,10131,0,0,0,0,0
10132,10132,0,0,0,0,0
10140,10140,10141,10142,0,0,0
10141,10141,0,0,0,0,0
10142,10142,0,0,0,0,0
10200,10200,10201,0,0,0,0
10201,10201,0,0,0,0,0
10300,10300,0,0,0,0,0
11000,11000,0,0,0,0,0
12000,12000,0,0,0,0,0
13000,13000,0,0,0,0,0
20000,20000,20001,20002,20003,0,0
20001,20001,0,0,0,0,0
20002,20002,0,0,0,0,0
20003,20003,0,0,0,0,0
