QuestIndex,2181,,,,,

MessageIndex,StringCode,Menu0,Menu1,Menu2,Menu3,Menu4
11,11,0,0,0,0,0
12,12,0,0,0,0,0
13,13,0,0,0,0,0
99,99,0,0,0,0,0
100,100,0,0,0,0,0
110,110,0,0,0,0,0
1000,1000,0,0,0,0,0
1100,1100,0,0,0,0,0
10000,10000,10001,10002,0,0,0
10001,10001,0,0,0,0,0
10002,10002,0,0,0,0,0
10010,10010,10011,0,0,0,0
10011,10011,0,0,0,0,0
10020,10020,0,0,0,0,0
11000,11000,10011,0,0,0,0
15000,15000,15001,15002,15003,0,0
15001,15001,0,0,0,0,0
15002,15002,0,0,0,0,0
15003,15003,0,0,0,0,0
15010,15010,15011,15012,15013,0,0
15011,15011,0,0,0,0,0
15012,15012,0,0,0,0,0
15013,15013,0,0,0,0,0
15020,15020,15021,15022,15023,0,0
15021,15021,0,0,0,0,0
15022,15022,0,0,0,0,0
15023,15023,0,0,0,0,0
15100,15100,15101,15102,15103,0,0
15101,15101,0,0,0,0,0
15102,15102,0,0,0,0,0
15103,15103,0,0,0,0,0
15110,15110,15111,15112,15113,0,0
15111,15111,0,0,0,0,0
15112,15112,0,0,0,0,0
15113,15113,0,0,0,0,0
15120,15120,15121,15122,15123,0,0
15121,15121,0,0,0,0,0
15122,15122,0,0,0,0,0
15123,15123,0,0,0,0,0
15200,15200,15201,15202,15203,0,0
15201,15201,0,0,0,0,0
15202,15202,0,0,0,0,0
15203,15203,0,0,0,0,0
15210,15210,15211,15212,15213,0,0
15211,15211,0,0,0,0,0
15212,15212,0,0,0,0,0
15213,15213,0,0,0,0,0
15220,15220,15221,15222,15223,0,0
15221,15221,0,0,0,0,0
15222,15222,0,0,0,0,0
15223,15223,0,0,0,0,0
15300,15300,15301,15302,15303,0,0
15301,15301,0,0,0,0,0
15302,15302,0,0,0,0,0
15303,15303,0,0,0,0,0
15310,15310,15311,15312,15313,0,0
15311,15311,0,0,0,0,0
15312,15312,0,0,0,0,0
15313,15313,0,0,0,0,0
15320,15320,15321,15322,15323,0,0
15321,15321,0,0,0,0,0
15322,15322,0,0,0,0,0
15323,15323,0,0,0,0,0
15400,15400,15401,15402,15403,0,0
15401,15401,0,0,0,0,0
15402,15402,0,0,0,0,0
15403,15403,0,0,0,0,0
15410,15410,15411,15412,15413,0,0
15411,15411,0,0,0,0,0
15412,15412,0,0,0,0,0
15413,15413,0,0,0,0,0
15420,15420,15421,15422,15423,0,0
15421,15421,0,0,0,0,0
15422,15422,0,0,0,0,0
15423,15423,0,0,0,0,0
15500,15500,15501,15502,15503,0,0
15501,15501,0,0,0,0,0
15502,15502,0,0,0,0,0
15503,15503,0,0,0,0,0
15510,15510,15511,15512,15513,0,0
15511,15511,0,0,0,0,0
15512,15512,0,0,0,0,0
15513,15513,0,0,0,0,0
15520,15520,15521,15522,15523,0,0
15521,15521,0,0,0,0,0
15522,15522,0,0,0,0,0
15523,15523,0,0,0,0,0
15600,15600,15601,15602,15603,0,0
15601,15601,0,0,0,0,0
15602,15602,0,0,0,0,0
15603,15603,0,0,0,0,0
15610,15610,15611,15612,15613,0,0
15611,15611,0,0,0,0,0
15612,15612,0,0,0,0,0
15613,15613,0,0,0,0,0
15620,15620,15621,15622,15623,0,0
15621,15621,0,0,0,0,0
15622,15622,0,0,0,0,0
15623,15623,0,0,0,0,0
15700,15700,15701,15702,15703,0,0
15701,15701,0,0,0,0,0
15702,15702,0,0,0,0,0
15703,15703,0,0,0,0,0
15710,15710,15711,15712,15713,0,0
15711,15711,0,0,0,0,0
15712,15712,0,0,0,0,0
15713,15713,0,0,0,0,0
15720,15720,15721,15722,15723,0,0
15721,15721,0,0,0,0,0
15722,15722,0,0,0,0,0
15723,15723,0,0,0,0,0
15800,15800,15801,15802,15803,0,0
15801,15801,0,0,0,0,0
15802,15802,0,0,0,0,0
15803,15803,0,0,0,0,0
15810,15810,15811,15812,15813,0,0
15811,15811,0,0,0,0,0
15812,15812,0,0,0,0,0
15813,15813,0,0,0,0,0
15820,15820,15821,15822,15823,0,0
15821,15821,0,0,0,0,0
15822,15822,0,0,0,0,0
15823,15823,0,0,0,0,0
15900,15900,15901,15902,15903,0,0
15901,15901,0,0,0,0,0
15902,15902,0,0,0,0,0
15903,15903,0,0,0,0,0
15910,15910,15911,15912,15913,0,0
15911,15911,0,0,0,0,0
15912,15912,0,0,0,0,0
15913,15913,0,0,0,0,0
15920,15920,15921,15922,15923,0,0
15921,15921,0,0,0,0,0
15922,15922,0,0,0,0,0
15923,15923,0,0,0,0,0
19000,19000,0,0,0,0,0
20000,20000,20001,0,0,0,0
20001,20001,0,0,0,0,0
21000,21000,0,0,0,0,0
