QuestIndex,401,,,,,

MessageIndex,StringCode,Menu0,Menu1,Menu2,Menu3,Menu4
1000,1000,1001,1002,1003,1004,1005
1001,1001,0,0,0,0,0
1002,1002,0,0,0,0,0
1003,1003,0,0,0,0,0
1004,1004,0,0,0,0,0
1005,1005,0,0,0,0,0
1100,1100,1101,1102,1103,0,0
1101,1101,0,0,0,0,0
1102,1102,0,0,0,0,0
1103,1103,0,0,0,0,0
1110,1110,1111,0,0,0,0
1111,1111,0,0,0,0,0
1120,1120,1121,0,0,0,0
1121,1121,0,0,0,0,0
1200,1200,1201,1202,1203,1204,0
1201,1201,0,0,0,0,0
1202,1202,0,0,0,0,0
1203,1203,0,0,0,0,0
1204,1204,0,0,0,0,0
1210,1210,1211,0,0,0,0
1211,1211,0,0,0,0,0
1220,1220,1221,0,0,0,0
1221,1221,0,0,0,0,0
1230,1230,1231,0,0,0,0
1231,1231,0,0,0,0,0
1300,1300,1301,0,0,0,0
1301,1301,0,0,0,0,0
1400,1400,1401,0,0,0,0
1401,1401,0,0,0,0,0
1500,1500,1501,1502,1503,0,0
1501,1501,0,0,0,0,0
1502,1502,0,0,0,0,0
1503,1503,0,0,0,0,0
1510,1510,1511,0,0,0,0
1511,1511,0,0,0,0,0
1520,1520,1521,0,0,0,0
1521,1521,0,0,0,0,0
99,99,0,0,0,0,0
