QuestIndex,10000,,,,,

MessageIndex,StringCode,Menu0,Menu1,Menu2,Menu3,Menu4
1,1,0,0,0,0,0
100,100,0,0,0,0,0
110,110,0,0,0,0,0
200,200,0,0,0,0,0
201,201,0,0,0,0,0
210,210,0,0,0,0,0
211,211,0,0,0,0,0
220,220,0,0,0,0,0
221,221,0,0,0,0,0
1000,1000,0,0,0,0,0
1100,1100,0,0,0,0,0
10000,10000,10001,10002,0,0,0
10001,10001,0,0,0,0,0
10002,10002,0,0,0,0,0
20000,20000,20001,20002,0,0,0
20001,20001,0,0,0,0,0
20002,20002,0,0,0,0,0
30000,30000,30001,30002,0,0,0
30001,30001,0,0,0,0,0
30002,30002,0,0,0,0,0
40000,40000,40001,40002,0,0,0
40001,40001,0,0,0,0,0
40002,40002,0,0,0,0,0
99,99,0,0,0,0,0
