QuestIndex,582,,,,,

MessageIndex,StringCode,Menu0,Menu1,Menu2,Menu3,Menu4
1,1,0,0,0,0,0
100,100,0,0,0,0,0
102,102,0,0,0,0,0
103,103,0,0,0,0,0
10000,10000,10001,10002,0,0,0
10001,10001,0,0,0,0,0
10002,10002,0,0,0,0,0
10010,10010,10011,0,0,0,0
10011,10011,0,0,0,0,0
10100,10100,0,0,0,0,0
10020,10020,0,0,0,0,0
1000,1000,10011,0,0,0,0
1010,1010,0,0,0,0,0
1020,1020,0,0,0,0,0
20000,20000,20001,0,0,0,0
20001,20001,0,0,0,0,0
20010,20010,20011,0,0,0,0
20011,20011,0,0,0,0,0
20100,20100,20101,0,0,0,0
20101,20101,0,0,0,0,0
99,99,0,0,0,0,0
