QuestIndex,2221,,,,,

MessageIndex,StringCode,Menu0,Menu1,Menu2,Menu3,Menu4
11,11,0,0,0,0,0
12,12,0,0,0,0,0
13,13,0,0,0,0,0
99,99,0,0,0,0,0
100,100,0,0,0,0,0
110,110,0,0,0,0,0
200,200,0,0,0,0,0
201,201,0,0,0,0,0
202,202,0,0,0,0,0
210,210,0,0,0,0,0
1000,1000,0,0,0,0,0
1100,1100,0,0,0,0,0
10000,10000,10001,0,0,0,0
10001,10001,10010,0,0,0,0
10010,10010,10011,10012,0,0,0
10011,10011,10030,0,0,0,0
10012,10012,10040,0,0,0,0
10030,10030,0,0,0,0,0
10040,10040,0,0,0,0,0
11000,11000,0,0,0,0,0
20000,20000,20001,0,0,0,0
20001,20001,0,0,0,0,0
