QuestIndex,2201,,,,,

MessageIndex,StringCode,Menu0,Menu1,Menu2,Menu3,Menu4
1,1,0,0,0,0,0
11,11,0,0,0,0,0
12,12,0,0,0,0,0
13,13,0,0,0,0,0
99,99,0,0,0,0,0
100,100,0,0,0,0,0
110,110,0,0,0,0,0
1000,1000,0,0,0,0,0
1100,1100,0,0,0,0,0
10000,10000,10001,10002,0,0,0
10001,10001,10010,0,0,0,0
10002,10002,10020,0,0,0,0
10010,10010,0,0,0,0,0
10020,10020,0,0,0,0,0
11000,11000,0,0,0,0,0
12000,12000,0,0,0,0,0
20000,20000,20001,0,0,0,0
20001,20001,21000,0,0,0,0
21000,21000,21001,0,0,0,0
21001,21001,22000,0,0,0,0
22000,22000,22001,0,0,0,0
22001,22001,0,0,0,0,0
