1907,15,42,38
1905,15,477,38
1906,15,24,488
1908,15,473,465
901,15,446,349
901,15,426,379
901,15,435,409
901,15,412,432
901,15,405,452
901,15,374,456
901,15,344,444
901,15,368,424
901,15,399,406
901,15,373,408
901,15,388,392
901,15,415,402
901,15,421,339
901,15,398,345
901,15,333,417
901,15,390,440
901,15,353,459
901,15,435,363
901,15,403,318
901,15,404,382
901,15,424,429
801,15,448,358
801,15,435,374
801,15,424,361
801,15,434,342
801,15,403,352
801,15,413,333
801,15,395,337
801,15,412,381
801,15,407,399
801,15,424,420
801,15,400,423
801,15,398,439
801,15,379,400
801,15,366,412
801,15,373,468
801,15,384,452
801,15,366,452
801,15,338,453
801,15,351,437
801,15,330,433
801,15,334,410
801,15,321,416
801,15,309,413
801,15,317,445
801,15,323,458
801,15,431,391
801,15,411,409
801,15,414,423
801,15,388,417
801,15,396,397
801,15,392,382
801,15,443,340
801,15,418,352
801,15,430,335
801,15,401,328
801,15,444,368
801,15,425,406
801,15,421,388
801,15,411,448
801,15,394,448
801,15,361,440
801,15,340,430
801,15,316,421
801,15,390,406
801,15,433,357
801,15,300,431
801,15,298,458
801,15,283,469
801,15,278,440
801,15,248,465
801,15,74,426
801,15,102,459
801,15,80,459
801,15,123,423
801,15,155,462
801,15,153,442
801,15,127,376
801,15,70,409
801,15,104,79
801,15,143,73
801,15,118,122
801,15,89,114
801,15,387,89
801,15,428,119
801,15,410,167
801,15,434,208
801,15,384,107
801,15,363,70
801,15,352,100
801,15,148,93
801,15,85,167
801,15,63,218
801,15,52,247
801,15,57,265
801,15,48,295
801,15,56,214
801,15,66,245
801,15,72,266
801,15,50,277
801,15,49,227
801,15,47,238
801,15,34,296
801,15,41,277
801,15,41,245
801,15,70,184
802,15,77,243
802,15,78,258
802,15,73,286
802,15,60,282
802,15,74,232
802,15,87,290
802,15,83,276
701,15,105,206
701,15,107,225
701,15,88,242
701,15,97,284
701,15,109,280
701,15,92,264
701,15,105,236
701,15,96,237
701,15,97,249
701,15,97,306
701,15,104,293
701,15,109,194
701,15,94,202
701,15,88,197
701,15,68,201
701,15,61,208
701,15,83,178
701,15,77,185
701,15,68,164
701,15,84,147
701,15,97,131
701,15,107,147
701,15,94,171
701,15,111,174
802,15,105,215
802,15,97,154
802,15,69,174
802,15,97,323
802,15,90,349
802,15,64,363
802,15,113,374
802,15,101,413
802,15,74,407
802,15,51,399
802,15,58,381
802,15,59,429
802,15,106,453
802,15,92,459
802,15,139,468
802,15,185,463
802,15,192,450
802,15,220,432
802,15,199,405
802,15,158,408
802,15,245,451
802,15,184,69
802,15,165,93
802,15,182,106
802,15,128,84
802,15,117,66
802,15,82,95
802,15,112,107
802,15,71,121
802,15,321,73
802,15,368,60
802,15,385,73
802,15,415,119
802,15,442,119
802,15,415,146
802,15,438,196
802,15,453,232
802,15,442,269
802,15,424,296
802,15,282,71
802,15,263,36
802,15,244,27
802,15,234,51
802,15,204,66
802,15,187,49
802,15,175,49
802,15,186,78
802,15,224,74
802,15,328,108
802,15,157,69
802,15,139,116
802,15,271,449
802,15,302,445
802,15,294,467
802,15,287,430
802,15,287,446
802,15,317,431
802,15,415,283
802,15,401,304
802,15,400,293
802,15,427,285
802,15,449,268
701,15,103,273
701,15,107,319
701,15,91,337
701,15,83,327
701,15,92,318
701,15,68,334
701,15,70,341
701,15,64,349
701,15,74,363
701,15,80,356
701,15,106,344
701,15,111,357
701,15,95,369
701,15,91,380
701,15,102,380
701,15,120,387
701,15,124,375
701,15,141,387
701,15,137,380
701,15,78,398
701,15,86,398
701,15,52,410
701,15,62,410
701,15,57,389
701,15,75,416
701,15,93,421
701,15,109,428
701,15,88,415
701,15,101,445
701,15,96,465
701,15,133,425
701,15,140,425
701,15,110,405
701,15,112,410
701,15,131,451
701,15,138,451
701,15,117,459
701,15,154,455
701,15,167,455
701,15,171,439
701,15,169,409
701,15,155,415
701,15,147,404
701,15,156,398
701,15,186,456
701,15,217,444
701,15,208,430
701,15,188,439
701,15,150,432
701,15,132,440
701,15,110,397
701,15,239,458
701,15,253,457
701,15,246,471
701,15,270,429
701,15,281,435
701,15,262,446
701,15,254,435
701,15,234,438
701,15,244,427
701,15,230,415
701,15,239,410
701,15,250,417
701,15,222,422
701,15,214,407
701,15,191,410
701,15,203,436
701,15,182,442
701,15,163,423
701,15,96,396
701,15,82,407
701,15,60,436
701,15,138,460
701,15,144,436
701,15,218,450
701,15,252,450
701,15,268,423
701,15,294,454
701,15,297,440
701,15,419,246
701,15,430,251
701,15,421,263
701,15,408,268
701,15,424,277
701,15,406,281
701,15,442,258
701,15,449,252
701,15,433,239
701,15,425,215
701,15,432,212
701,15,445,218
701,15,456,227
701,15,460,233
701,15,418,232
701,15,404,231
701,15,410,218
701,15,401,217
701,15,415,201
701,15,431,187
701,15,441,180
701,15,427,180
701,15,426,170
701,15,429,168
701,15,399,188
701,15,407,172
701,15,410,186
701,15,400,205
701,15,396,165
701,15,404,154
701,15,415,154
701,15,433,147
701,15,442,143
701,15,446,170
701,15,121,138
701,15,109,140
802,15,397,103
801,15,80,111
801,15,91,78
801,15,101,100
801,15,124,76
801,15,108,69
801,15,92,136
801,15,156,79
801,15,176,68
801,15,117,95
802,15,168,436
802,15,159,447
802,15,138,99
802,15,139,77
802,15,105,86
802,15,101,123
802,15,336,91
802,15,364,89
802,15,382,125
802,15,418,127
802,15,418,136
802,15,298,97
802,15,307,104
802,15,272,58
802,15,203,92
701,15,233,93
701,15,230,100
701,15,211,89
701,15,198,107
701,15,188,85
701,15,171,103
701,15,153,99
701,15,153,88
701,15,135,85
701,15,123,108
701,15,145,109
701,15,98,111
701,15,88,103
701,15,69,111
701,15,81,125
701,15,95,67
701,15,131,69
701,15,217,57
701,15,227,60
701,15,273,50
701,15,292,64
701,15,308,83
701,15,326,68
701,15,332,60
701,15,326,81
701,15,349,85
701,15,350,75
701,15,379,63
701,15,378,81
701,15,411,106
701,15,421,106
701,15,397,134
701,15,405,140
701,15,339,102
701,15,348,106
701,15,293,106
701,15,279,97
701,15,251,79
701,15,261,74
701,15,236,67
701,15,249,32
701,15,160,107
701,15,174,89
701,15,110,91
701,15,79,89
701,15,76,100
701,15,404,125
701,15,380,119
701,15,370,110
701,15,392,127
701,15,355,62
701,15,320,90
701,15,302,70
701,15,286,83
701,15,277,55
701,15,238,47
701,15,188,100
701,15,195,88
701,15,107,165
701,15,72,159
701,15,62,182
701,15,92,91
701,15,424,204
701,15,432,230
701,15,402,118
701,15,400,95
701,15,395,90
701,15,436,130
701,15,443,129
701,15,443,202
701,15,325,95
701,15,307,91
701,15,297,108
701,15,292,69
701,15,333,68
701,15,348,65
701,15,339,108
701,15,377,74
701,15,395,108
701,15,374,100
701,15,437,250
701,15,423,255
701,15,404,225
701,15,170,72
701,15,200,57
701,15,178,95
701,15,245,441
701,15,237,447
701,15,232,427
701,15,269,441
701,15,277,426
701,15,311,442
701,15,305,457
802,15,105,388
802,15,137,399
802,15,272,78
802,15,248,91
701,15,258,89
701,15,268,96
701,15,241,73
701,15,252,51
701,15,261,60
701,15,249,62
701,15,210,77
701,15,216,68
701,15,151,64
701,15,117,84
701,15,62,233
701,15,90,285
701,15,437,283
701,15,408,295
701,15,417,185
701,15,422,129
701,15,432,111
3510,2700,262,80
3510,2700,94,265
3510,2700,261,438
3510,2700,418,265
3510,2700,310,83
3510,2700,360,98
3510,2700,379,69
3510,2700,411,118
3510,2700,434,171
3510,2700,420,219
3510,2700,407,329
3510,2700,429,375
3510,2700,382,406
3510,2700,360,454
3510,2700,311,435
3510,2700,287,468
3510,2700,218,410
3510,2700,187,455
3510,2700,142,455
3510,2700,152,401
3510,2700,102,386
3510,2700,65,405
3510,2700,71,454
3510,2700,79,345
3510,2700,56,291
3510,2700,102,211
3510,2700,68,170
3510,2700,101,140
3510,2700,96,93
3510,2700,138,83
3510,2700,218,62
3510,2700,178,92
3510,2700,120,256
