802,10,428,317
802,10,433,323
802,10,436,314
802,10,446,313
802,10,453,322
802,10,448,323
802,10,444,336
802,10,454,336
802,10,450,343
802,10,439,346
802,10,448,350
802,10,424,337
802,10,421,328
802,10,451,263
802,10,451,272
802,10,441,272
802,10,449,285
802,10,449,295
802,10,439,287
802,10,420,281
802,10,430,279
802,10,427,287
802,10,428,300
802,10,439,299
802,10,421,307
802,10,442,254
802,10,438,263
802,10,404,271
802,10,410,266
802,10,399,261
802,10,409,255
802,10,419,258
802,10,427,250
802,10,417,248
802,10,426,238
802,10,436,242
802,10,440,230
802,10,432,218
802,10,441,212
802,10,441,220
802,10,425,226
802,10,421,231
802,10,413,236
802,10,400,231
802,10,403,240
802,10,403,245
802,10,389,243
802,10,388,252
802,10,405,211
802,10,415,210
802,10,415,201
802,10,406,201
802,10,401,220
802,10,411,225
802,10,418,215
802,10,429,198
802,10,425,208
802,10,437,204
802,10,444,193
802,10,452,188
802,10,450,201
802,10,448,239
802,10,434,170
802,10,442,173
802,10,440,178
802,10,422,180
802,10,433,185
802,10,423,190
802,10,419,162
802,10,430,157
802,10,423,163
802,10,410,178
802,10,410,189
802,10,444,164
802,10,449,170
802,10,411,167
802,10,417,154
802,10,442,96
802,10,448,99
802,10,438,106
802,10,448,111
802,10,437,118
802,10,423,111
802,10,416,125
802,10,433,123
802,10,423,126
802,10,413,135
802,10,412,141
802,10,425,144
802,10,423,133
802,10,443,143
802,10,443,152
802,10,450,151
802,10,449,129
802,10,450,119
802,10,451,141
802,10,438,131
802,10,435,141
802,10,435,151
802,10,431,75
802,10,441,85
802,10,436,88
802,10,424,92
802,10,428,101
802,10,421,78
802,10,429,83
802,10,410,85
802,10,413,99
802,10,404,104
802,10,413,110
802,10,399,117
802,10,405,128
802,10,408,119
802,10,409,64
802,10,414,71
802,10,404,73
802,10,404,88
802,10,423,71
801,15,399,61
801,15,387,65
801,15,392,69
801,15,398,81
801,15,386,81
801,15,394,90
801,15,394,103
801,15,378,72
801,15,370,86
801,15,379,91
801,15,380,228
801,15,384,222
801,15,375,222
801,15,367,226
801,15,362,216
801,15,354,217
801,15,361,207
801,15,371,205
801,15,378,207
801,15,389,212
801,15,395,197
801,15,389,202
801,15,388,188
801,15,380,197
801,15,373,180
801,15,376,184
801,15,381,178
801,15,388,179
801,15,396,172
801,15,398,183
801,15,370,126
801,15,377,130
801,15,371,134
801,15,378,142
801,15,383,154
801,15,386,145
801,15,387,129
801,15,395,141
801,15,393,160
801,15,399,156
801,15,369,103
801,15,382,99
801,15,396,112
801,15,384,108
801,15,367,71
801,15,362,148
801,15,362,153
801,15,375,160
801,15,377,168
801,15,331,158
801,15,338,163
801,15,330,164
801,15,330,179
801,15,338,182
801,15,331,190
801,15,336,201
801,15,343,209
801,15,345,200
801,15,346,191
801,15,350,180
801,15,355,192
801,15,362,199
801,15,360,183
801,15,348,161
801,15,354,169
801,15,344,169
801,15,351,128
801,15,357,131
801,15,349,138
801,15,348,152
801,15,339,148
801,15,360,117
801,15,349,114
801,15,331,109
801,15,333,116
801,15,340,109
801,15,336,123
801,15,324,127
801,15,331,135
801,15,325,137
801,15,327,148
801,15,354,64
801,15,341,64
801,15,345,71
801,15,337,73
801,15,332,83
801,15,340,89
801,15,376,81
801,15,350,97
801,15,364,79
801,15,381,61
801,15,328,94
801,15,301,100
801,15,300,107
801,15,295,101
801,15,296,119
801,15,301,130
801,15,290,130
801,15,295,148
801,15,292,158
801,15,287,149
801,15,295,137
801,15,276,140
801,15,279,129
801,15,271,129
801,15,263,135
801,15,270,124
801,15,277,110
801,15,280,99
801,15,261,89
801,15,268,96
801,15,256,97
801,15,272,80
801,15,262,76
801,15,270,70
801,15,281,64
801,15,289,63
801,15,291,71
801,15,283,73
801,15,293,86
801,15,294,74
801,15,280,87
801,15,286,98
801,15,281,112
801,15,285,123
801,15,279,157
801,15,277,165
801,15,294,169
801,15,297,178
801,15,293,186
801,15,280,192
801,15,277,200
801,15,268,190
801,15,273,175
801,15,265,179
801,15,274,182
801,15,255,195
801,15,263,200
801,15,253,202
801,15,246,191
801,15,257,172
801,15,263,162
801,15,248,160
801,15,262,146
801,15,256,151
801,15,247,140
801,15,245,117
801,15,253,120
801,15,248,126
801,15,257,127
801,15,235,101
801,15,245,101
801,15,243,109
801,15,244,77
801,15,238,87
801,15,237,83
801,15,247,92
801,15,385,298
801,15,378,303
801,15,386,285
801,15,377,282
801,15,383,271
801,15,375,268
801,15,374,257
801,15,366,247
801,15,358,248
801,15,356,240
801,15,379,263
801,15,380,289
801,15,394,316
801,15,394,323
801,15,389,323
801,15,384,310
901,15,232,145
901,15,247,149
901,15,237,160
901,15,225,158
901,15,217,169
901,15,224,172
901,15,219,178
901,15,234,188
901,15,238,197
901,15,226,190
901,15,220,78
901,15,229,85
901,15,221,86
901,15,401,345
901,15,401,352
901,15,396,355
901,15,395,369
901,15,402,371
901,15,398,376
901,15,388,386
901,15,397,386
901,15,392,394
901,15,403,394
901,15,397,407
901,15,391,413
901,15,381,401
901,15,379,409
901,15,399,413
901,15,345,240
901,15,348,255
901,15,337,245
901,15,346,268
901,15,335,262
901,15,330,274
901,15,335,292
901,15,343,282
901,15,362,275
901,15,363,284
901,15,351,276
901,15,349,289
901,15,333,306
901,15,346,308
901,15,364,309
901,15,362,325
901,15,338,321
901,15,344,343
901,15,365,337
901,15,366,358
901,15,344,359
901,15,345,389
901,15,364,380
901,15,358,367
901,15,346,379
901,15,372,408
901,15,358,400
901,15,367,387
901,15,363,409
901,15,345,400
901,15,381,336
901,15,376,352
901,15,363,349
901,15,338,369
901,15,335,343
901,15,349,326
901,15,376,318
901,15,379,325
901,15,371,372
901,15,369,398
901,15,336,387
901,15,372,340
901,15,355,341
901,15,338,332
901,15,354,312
901,15,311,237
901,15,328,238
901,15,323,267
901,15,321,253
901,15,302,257
901,15,315,267
901,15,305,242
901,15,294,215
901,15,306,205
901,15,304,226
901,15,278,227
901,15,281,209
901,15,289,199
901,15,294,246
901,15,278,237
901,15,251,235
901,15,266,222
901,15,247,215
901,15,238,203
901,15,266,231
901,15,262,210
901,15,317,229
901,15,291,257
901,15,306,268
901,15,311,293
901,15,322,281
901,15,316,279
901,15,323,304
901,15,331,328
901,15,296,235
901,15,224,218
901,15,212,206
901,15,215,203
901,15,198,188
901,15,197,209
901,15,217,228
901,15,209,221
901,15,197,222
901,15,206,194
901,15,217,100
901,15,227,121
901,15,239,121
901,15,240,138
901,15,220,133
901,15,212,150
901,15,197,141
901,15,209,135
901,15,204,160
901,15,215,157
901,15,208,87
901,15,225,98
901,15,218,110
901,15,202,100
901,15,209,112
901,15,197,113
901,15,203,80
901,15,228,135
901,15,203,144
901,15,237,150
901,15,200,91
901,15,264,243
901,15,270,250
901,15,277,256
901,15,276,271
901,15,279,265
901,15,292,274
901,15,289,282
901,15,282,275
901,15,299,292
901,15,303,283
901,15,303,300
901,15,355,355
803,15,112,85
803,15,122,87
803,15,125,101
803,15,111,100
803,15,100,104
803,15,103,115
803,15,113,111
803,15,114,119
803,15,113,131
803,15,110,142
803,15,98,145
803,15,77,143
803,15,71,135
803,15,70,87
803,15,64,93
803,15,63,137
803,15,63,144
803,15,77,155
803,15,69,157
803,15,119,66
803,15,110,68
803,15,92,68
803,15,88,73
803,15,73,63
803,15,70,69
803,15,138,83
803,15,133,88
803,15,147,96
803,15,159,108
803,15,166,98
803,15,177,81
803,15,169,69
803,15,165,84
803,15,187,87
803,15,196,84
803,15,186,106
803,15,174,97
803,15,177,119
803,15,187,119
803,15,155,137
803,15,176,140
803,15,176,155
803,15,188,165
803,15,173,168
803,15,150,176
803,15,131,157
803,15,136,132
803,15,141,116
803,15,128,175
803,15,139,173
803,15,144,183
803,15,150,199
803,15,89,182
803,15,94,172
803,15,97,161
803,15,66,192
803,15,102,197
803,15,107,176
803,15,126,200
803,15,154,203
803,15,175,197
803,15,187,211
803,15,76,175
