DungeonIndex,29,,,,,

MessageIndex,StringCode,Menu0,Menu1,Menu2,Menu3,Menu4
12000,12000,12001,0,0,0,0
12001,12001,0,0,0,0,0
13000,13000,0,0,0,0,0
14000,14000,14001,0,0,0,0
14001,14001,0,0,0,0,0
15000,15000,15001,0,0,0,0
15001,15001,0,0,0,0,0
16000,16000,0,0,0,0,0
18000,18000,0,0,0,0,0
20000,20000,0,0,0,0,0
21000,21000,0,0,0,0,0
22000,22000,22001,0,0,0,0
22001,22001,0,0,0,0,0
23000,23000,23001,0,0,0,0
23001,23001,0,0,0,0,0
24000,24000,0,0,0,0,0
25000,25000,0,0,0,0,0
26000,26000,0,0,0,0,0
27000,27000,0,0,0,0,0
28000,28000,28001,0,0,0,0
28001,28001,0,0,0,0,0
29000,29000,0,0,0,0,0
30000,30000,0,0,0,0,0
31000,31000,0,0,0,0,0
40000,40000,0,0,0,0,0
41000,41000,0,0,0,0,0
42000,42000,0,0,0,0,0
43000,43000,0,0,0,0,0
44000,44000,0,0,0,0,0
45000,45000,0,0,0,0,0
46000,46000,0,0,0,0,0
47000,47000,0,0,0,0,0
