DungeonIndex,38,,,,,

MessageIndex,StringCode,Menu0,Menu1,Menu2,Menu3,Menu4
10000,10000,10001,0,0,0,0
10001,10001,0,0,0,0,0
11000,11000,11001,0,0,0,0
11001,11001,0,0,0,0,0
11100,11100,0,0,0,0,0
12000,12000,0,0,0,0,0
13000,13000,0,0,0,0,0
14000,14000,0,0,0,0,0
15000,15000,0,0,0,0,0
16000,16000,0,0,0,0,0
17000,17000,0,0,0,0,0
18000,18000,0,0,0,0,0
19000,19000,19001,0,0,0,0
19001,19001,0,0,0,0,0
20000,20000,20001,20002,0,0,0
20001,20001,0,0,0,0,0
20002,20002,0,0,0,0,0
20100,20100,0,0,0,0,0
21000,21000,0,0,0,0,0
22000,22000,22001,0,0,0,0
22001,22001,0,0,0,0,0
23000,23000,0,0,0,0,0
23001,23001,0,0,0,0,0
23100,23100,0,0,0,0,0
24000,24000,0,0,0,0,0
25000,25000,0,0,0,0,0
26000,26000,0,0,0,0,0
27000,27000,0,0,0,0,0
28000,28000,0,0,0,0,0
29000,29000,0,0,0,0,0
30000,30000,0,0,0,0,0
31000,31000,31001,31002,31003,31004,0
31001,31001,0,0,0,0,0
31002,31002,0,0,0,0,0
31003,31003,0,0,0,0,0
31004,31004,0,0,0,0,0
32000,32000,0,0,0,0,0
33000,33000,0,0,0,0,0
34000,34000,0,0,0,0,0
35000,35000,0,0,0,0,0
36000,36000,0,0,0,0,0
37000,37000,0,0,0,0,0
38000,38000,38001,38002,0,0,0
38001,38001,0,0,0,0,0
38002,38002,0,0,0,0,0
39000,39000,0,0,0,0,0
40000,40000,0,0,0,0,0
41000,41000,0,0,0,0,0
42000,42000,42001,42002,0,0,0
42001,42001,0,0,0,0,0
42002,42002,0,0,0,0,0
43000,43000,0,0,0,0,0
44000,44000,0,0,0,0,0
45000,45000,0,0,0,0,0
46000,46000,0,0,0,0,0
47000,47000,47001,47002,0,0,0
47001,47001,0,0,0,0,0
47002,47002,0,0,0,0,0
48000,48000,0,0,0,0,0
49000,49000,0,0,0,0,0
50000,50000,0,0,0,0,0
50100,50100,50101,0,0,0,0
50101,50101,0,0,0,0,0
50200,50200,50201,0,0,0,0
50201,50201,0,0,0,0,0
50300,50300,50301,0,0,0,0
50301,50301,0,0,0,0,0
51000,51000,0,0,0,0,0
52000,52000,0,0,0,0,0
53000,53000,0,0,0,0,0
54000,54000,0,0,0,0,0
55000,55000,0,0,0,0,0
56000,56000,0,0,0,0,0
57000,57000,0,0,0,0,0
58000,58000,0,0,0,0,0
59000,59000,0,0,0,0,0
60000,60000,0,0,0,0,0
61000,61000,61001,0,0,0,0
61001,61001,0,0,0,0,0
62000,62000,0,0,0,0,0
63000,63000,0,0,0,0,0
64000,64000,0,0,0,0,0
65000,65000,0,0,0,0,0
65100,65100,0,0,0,0,0
65200,65200,0,0,0,0,0
65300,65300,65301,0,0,0,0
65301,65301,0,0,0,0,0
65400,65400,0,0,0,0,0
65500,65500,0,0,0,0,0
