DungeonIndex,52,,,,,

MessageIndex,StringCode,Menu0,Menu1,Menu2,Menu3,Menu4
200,200,0,0,0,0,0
210,210,0,0,0,0,0
220,220,0,0,0,0,0
300,300,0,0,0,0,0
400,400,0,0,0,0,0
500,500,0,0,0,0,0
510,510,0,0,0,0,0
520,520,0,0,0,0,0
600,600,0,0,0,0,0
700,700,0,0,0,0,0
800,800,0,0,0,0,0
900,900,0,0,0,0,0
1000,1000,0,0,0,0,0
1050,1050,0,0,0,0,0
1100,1100,0,0,0,0,0
1101,1101,0,0,0,0,0
1102,1102,0,0,0,0,0
1103,1103,0,0,0,0,0
1104,1104,0,0,0,0,0
1105,1105,0,0,0,0,0
1200,1200,0,0,0,0,0
1300,1300,0,0,0,0,0
1301,1301,0,0,0,0,0
1302,1302,0,0,0,0,0
1303,1303,0,0,0,0,0
1304,1304,0,0,0,0,0
1305,1305,0,0,0,0,0
1400,1400,0,0,0,0,0
1500,1500,0,0,0,0,0
1501,1501,0,0,0,0,0
1502,1502,0,0,0,0,0
1550,1550,0,0,0,0,0
1600,1600,0,0,0,0,0
1601,1601,0,0,0,0,0
1700,1700,0,0,0,0,0
1701,1701,0,0,0,0,0
1702,1702,0,0,0,0,0
1800,1800,0,0,0,0,0
1801,1801,0,0,0,0,0
1802,1802,0,0,0,0,0
1803,1803,0,0,0,0,0
1804,1804,0,0,0,0,0
1900,1900,0,0,0,0,0
1901,1901,0,0,0,0,0
1902,1902,0,0,0,0,0
2000,2000,0,0,0,0,0
2050,2050,0,0,0,0,0
2100,2100,0,0,0,0,0
2200,2200,0,0,0,0,0
2201,2201,0,0,0,0,0
2202,2202,0,0,0,0,0
2250,2250,0,0,0,0,0
2300,2300,0,0,0,0,0
2400,2400,0,0,0,0,0
2401,2401,0,0,0,0,0
2500,2500,0,0,0,0,0
2501,2501,0,0,0,0,0
2600,2600,0,0,0,0,0
2601,2601,0,0,0,0,0
2602,2602,0,0,0,0,0
2603,2603,0,0,0,0,0
2700,2700,0,0,0,0,0
2701,2701,0,0,0,0,0
2800,2800,0,0,0,0,0
2801,2801,0,0,0,0,0
2900,2900,0,0,0,0,0
2901,2901,0,0,0,0,0
2902,2902,0,0,0,0,0
2903,2903,0,0,0,0,0
2904,2904,0,0,0,0,0
2950,2950,0,0,0,0,0
2960,2960,0,0,0,0,0
3000,3000,0,0,0,0,0
3050,3050,0,0,0,0,0
3100,3100,0,0,0,0,0
3200,3200,0,0,0,0,0
10000,10000,10001,0,0,0,0
10001,10001,0,0,0,0,0
11000,11000,0,0,0,0,0
12000,12000,12001,0,0,0,0
12001,12001,0,0,0,0,0
12100,12100,0,0,0,0,0
12500,12500,12501,12502,0,0,0
12501,12501,0,0,0,0,0
12502,12502,0,0,0,0,0
12600,12600,0,0,0,0,0
12700,12700,12701,0,0,0,0
12701,12701,0,0,0,0,0
12800,12800,0,0,0,0,0
13000,13000,0,0,0,0,0
20000,20000,20001,0,0,0,0
20001,20001,0,0,0,0,0
21000,21000,21001,0,0,0,0
21001,21001,0,0,0,0,0
22000,22000,22001,0,0,0,0
22001,22001,0,0,0,0,0
23000,23000,23001,0,0,0,0
23001,23001,0,0,0,0,0
25000,25000,0,0,0,0,0
25100,25100,0,0,0,0,0
30000,30000,30001,0,0,0,0
30001,30001,0,0,0,0,0
30100,30100,0,0,0,0,0
31000,31000,31001,31002,0,0,0
31001,31001,0,0,0,0,0
31002,31002,0,0,0,0,0
31100,31100,0,0,0,0,0
32000,32000,32001,0,0,0,0
32001,32001,0,0,0,0,0
35000,35000,35001,0,0,0,0
35001,35001,0,0,0,0,0
36000,36000,0,0,0,0,0
36100,36100,0,0,0,0,0
37000,37000,37001,0,0,0,0
37001,37001,0,0,0,0,0
38000,38000,38001,0,0,0,0
38001,38001,0,0,0,0,0
38100,38100,0,0,0,0,0
