DungeonIndex,46,,,,,

MessageIndex,StringCode,Menu0,Menu1,Menu2,Menu3,Menu4
400,400,0,0,0,0,0
500,500,0,0,0,0,0
600,600,0,0,0,0,0
700,700,0,0,0,0,0
800,800,0,0,0,0,0
850,850,0,0,0,0,0
910,910,0,0,0,0,0
920,920,0,0,0,0,0
930,930,0,0,0,0,0
940,940,0,0,0,0,0
945,945,0,0,0,0,0
950,950,0,0,0,0,0
960,960,0,0,0,0,0
970,970,0,0,0,0,0
980,980,0,0,0,0,0
990,990,0,0,0,0,0
1000,1000,0,0,0,0,0
1100,1100,0,0,0,0,0
1200,1200,0,0,0,0,0
1300,1300,0,0,0,0,0
1400,1400,0,0,0,0,0
1500,1500,0,0,0,0,0
10000,10000,10001,0,0,0,0
10001,10001,11000,0,0,0,0
11000,11000,11001,11002,0,0,0
11001,11001,0,0,0,0,0
11002,11002,14000,0,0,0,0
12000,12000,0,0,0,0,0
13000,13000,0,0,0,0,0
14000,14000,0,0,0,0,0
15000,15000,0,0,0,0,0
20000,20000,20001,20002,0,0,0
20001,20001,21000,0,0,0,0
20002,20002,24000,0,0,0,0
21000,21000,21001,0,0,0,0
21001,21001,0,0,0,0,0
23000,23000,0,0,0,0,0
24000,24000,0,0,0,0,0
