Creature,MONSTER,,,,,,,,,,,
Index,1904,,,,,,,,,,,
Skeleton,Monster\aramon_chief.skel,,,,,,,,,,,

Style,Action,Index,Animation,Start_Inter,End_Inter,TimeLength,Swing,Strike,Timing,Split,Timing2,Freeze
0,STAND,0,Monster\aramon_chief\aramon_chief_stand.anim,4,1,2.3,0,0,0,0,0,0
0,STAND,1,Monster\aramon_chief\aramon_chief_cstand.anim,4,1,1.2,0,0,0,0,0,0
0,REVIVE,0,,0,1,0,0,0,0,0,0,0
0,MOVE,0,Monster\aramon_chief\aramon_chief_walk.anim,4,1,1,0,0,0,0,0,0
0,MOVE,1,Monster\aramon_chief\aramon_chief_crun.anim,4,1,1,0,0,0,0,0,0
0,ATTACK,0,Monster\aramon_chief\aramon_chief_att01.anim,4,1,1.104225,0,0,0.5,0,1,0
0,ATTACK,1,Monster\aramon_chief\aramon_chief_att01.anim,4,1,1.104225,0,0,0.5,0,1,0
0,ATTACK,2,Monster\aramon_chief\aramon_chief_att01.anim,4,1,1.104225,0,0,0.5,0,1,0
0,ATTACK,9,Monster\aramon_chief\aramon_chief_att01.anim,4,1,1.104225,0,0,0.5,0,1,0
0,BLOCKING,0,Monster\aramon_chief\aramon_chief_blocking.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,0,Monster\aramon_chief\aramon_chief_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,1,Monster\aramon_chief\aramon_chief_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,2,Monster\aramon_chief\aramon_chief_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,3,Monster\aramon_chief\aramon_chief_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,4,Monster\aramon_chief\aramon_chief_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,5,Monster\aramon_chief\aramon_chief_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,6,Monster\aramon_chief\aramon_chief_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,7,Monster\aramon_chief\aramon_chief_blocked.anim,10,1,1,0,0,0,0,0,0
0,DEFEAT,0,Monster\aramon_chief\aramon_chief_p1.anim,10,1,0.53,0,0,0,0,0,0
0,DEFEAT,1,Monster\aramon_chief\aramon_chief_p2.anim,10,1,0.53,0,0,0,0,0,0
0,DEFEAT,2,Monster\aramon_chief\aramon_chief_p3.anim,10,1,0.53,0,0,0,0,0,0
0,DEFEAT,3,Monster\aramon_chief\aramon_chief_p4.anim,10,1,0.53,0,0,0,0,0,0
0,DEAD,0,Monster\aramon_chief\aramon_chief_die.anim,4,1,1.3,0,0,0.1,1,0,0
0,GUARDING,0,Monster\aramon_chief\aramon_chief_guard1.anim,10,1,1,0,0,0,0,0,0
0,GUARDING,1,Monster\aramon_chief\aramon_chief_guard2.anim,10,1,1,0,0,0,0,0,0
0,GUARDING,2,Monster\aramon_chief\aramon_chief_guard3.anim,10,1,1,0,0,0,0,0,0
