Creature,MONSTER,,,,,,,,,,,
Index,1002,,,,,,,,,,,
Skeleton,Monster\rakun.skel,,,,,,,,,,,

Style,Action,Index,Animation,Start_Inter,End_Inter,TimeLength,Swing,Strike,Timing,Split,Timing2,Freeze
0,STAND,0,Monster\rakun\rakun_stand.anim,1,1,2,0,0,0,0,0,0
0,STAND,1,Monster\rakun\rakun_cstand.anim,1,1,2.3,0,0,0,0,0,0
0,REVIVE,0,,0,1,0,0,0,0,0,0,0
0,MOVE,0,Monster\rakun\rakun_stand.anim,0,1,1,0,0,0,0,0,0
0,MOVE,1,Monster\rakun\rakun_stand.anim,0,1,1,0,0,0,0,0,0
0,ATTACK,0,Monster\rakun\rakun_att1.anim,4,1,1.285142,0,0,0.73,0,1,0
0,ATTACK,1,Monster\rakun\rakun_att1.anim,4,1,1.285142,0,0,0.73,0,1,0
0,ATTACK,2,Monster\rakun\rakun_att1.anim,4,1,1.285142,0,0,0.73,0,1,0
0,ATTACK,3,Monster\rakun\rakun_att1.anim,4,1,1.285142,0,0,0.73,0,1,0
0,ATTACK,4,Monster\rakun\rakun_att1.anim,4,1,1.285142,0,0,0.73,0,1,0
0,ATTACK,5,Monster\rakun\rakun_att1.anim,4,1,1.285142,0,0,0.73,0,1,0
0,ATTACK,6,Monster\rakun\rakun_att1.anim,4,1,1.285142,0,0,0.73,0,1,0
0,BLOCKING,0,Monster\rakun\rakun_blocking.anim,10,1,1,0,0,0,0,0,0
0,DEFEAT,0,Monster\rakun\rakun_p1.anim,5,1,0.66,0,0,0,0,0,0
0,DEFEAT,1,Monster\rakun\rakun_p2.anim,5,1,0.66,0,0,0,0,0,0
0,DEFEAT,2,Monster\rakun\rakun_p3.anim,5,1,0.66,0,0,0,0,0,0
0,DEFEAT,3,Monster\rakun\rakun_p4.anim,5,1,0.66,0,0,0,0,0,0
0,DEAD,0,Monster\rakun\rakun_die.anim,4,1,1.5,0,0,0.1,1,0,0
0,GUARDING,0,monster\rakun\rakun_blocking.anim,10,1,1,0,0,0,0,0,0
0,GUARDING,1,monster\rakun\rakun_blocking.anim,10,1,1,0,0,0,0,0,0
0,GUARDING,2,monster\rakun\rakun_blocking.anim,10,1,1,0,0,0,0,0,0
