Creature,MONSTER,,,,,,,,,,,
Index,2074,,,,,,,,,,,
Skeleton,Monster\freezkan.skel,,,,,,,,,,,

Style,Action,Index,Animation,Start_Inter,End_Inter,TimeLength,Swing,Strike,Timing,Split,Timing2,Freeze
0,STAND,0,Monster\freezkan\freezkan_stand.anim,1,1,4,0,0,0,0,0,0
0,STAND,1,Monster\freezkan\freezkan_cstand.anim,1,1,1.7,0,0,0,0,0,0
0,REVIVE,0,,0,1,0,0,0,0,0,0,0
0,MOVE,0,Monster\freezkan\freezkan_walk.anim,1,1,1,0,0,0,0,0,0
0,MOVE,1,Monster\freezkan\freezkan_crun.anim,1,1,1,0,0,0,0,0,0
0,ATTACK,0,Monster\freezkan\freezkan_att1.anim,4,1,1.558329,0,0,0.3,0,1,0
0,ATTACK,1,Monster\freezkan\freezkan_att1.anim,4,1,1.558329,0,0,0.3,0,1,0
0,ATTACK,2,Monster\freezkan\freezkan_att1.anim,4,1,1.558329,0,0,0.3,0,1,0
0,BLOCKING,0,Monster\freezkan\freezkan_blocking.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,0,Monster\freezkan\freezkan_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,1,Monster\freezkan\freezkan_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,2,Monster\freezkan\freezkan_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,3,Monster\freezkan\freezkan_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,4,Monster\freezkan\freezkan_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,5,Monster\freezkan\freezkan_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,6,Monster\freezkan\freezkan_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,7,Monster\freezkan\freezkan_blocked.anim,10,1,1,0,0,0,0,0,0
0,DEFEAT,0,Monster\freezkan\freezkan_p1.anim,5,1,0.66,0,0,0,0,0,0
0,DEFEAT,1,Monster\freezkan\freezkan_p2.anim,5,1,0.66,0,0,0,0,0,0
0,DEFEAT,2,Monster\freezkan\freezkan_p3.anim,5,1,0.66,0,0,0,0,0,0
0,DEFEAT,3,Monster\freezkan\freezkan_p4.anim,5,1,0.66,0,0,0,0,0,0
0,DEAD,0,Monster\freezkan\freezkan_die.anim,4,1,1.33,0,0,0.1,1,0,0
0,GUARDING,0,monster\freezkan\freezkan_guard1.anim,10,1,1,0,0,0,0,0,0
0,GUARDING,1,monster\freezkan\freezkan_guard2.anim,10,1,1,0,0,0,0,0,0
0,GUARDING,2,monster\freezkan\freezkan_guard3.anim,10,1,1,0,0,0,0,0,0
