Creature,MONSTER,,,,,,,,,,,
Index,302,,,,,,,,,,,
Skeleton,Monster\lizard_knight.skel,,,,,,,,,,,

Style,Action,Index,Animation,Start_Inter,End_Inter,TimeLength,Swing,Strike,Timing,Split,Timing2,Freeze
0,STAND,0,Monster\lizard_knight\lizard_knight_stand.anim,1,1,6,0,0,0,0,0,0
0,STAND,1,Monster\lizard_knight\lizard_knight_cstand.anim,1,1,1.33,0,0,0,0,0,0
0,REVIVE,0,,0,1,0,0,0,0,0,0,0
0,MOVE,0,Monster\lizard_knight\lizard_knight_walk.anim,1,1,1,0,0,0,0,0,0
0,MOVE,1,Monster\lizard_knight\lizard_knight_crun.anim,1,1,1,0,0,0,0,0,0
0,ATTACK,0,Monster\lizard_knight\lizard_knight_att1.anim,4,1,1.5,0,0,0.45,0,1,0
0,ATTACK,1,Monster\lizard_knight\lizard_knight_att1.anim,4,1,1.5,0,0,0.45,0,1,0
0,ATTACK,2,Monster\lizard_knight\lizard_knight_att1.anim,4,1,1.5,0,0,0.45,0,1,0
0,BLOCKING,0,Monster\lizard_knight\lizard_knight_blocking.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,0,Monster\lizard_knight\lizard_knight_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,1,Monster\lizard_knight\lizard_knight_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,2,Monster\lizard_knight\lizard_knight_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,3,Monster\lizard_knight\lizard_knight_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,4,Monster\lizard_knight\lizard_knight_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,5,Monster\lizard_knight\lizard_knight_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,6,Monster\lizard_knight\lizard_knight_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,7,Monster\lizard_knight\lizard_knight_blocked.anim,10,1,1,0,0,0,0,0,0
0,DEFEAT,0,Monster\lizard_knight\lizard_knight_p1.anim,5,1,0.5,0,0,0,0,0,0
0,DEFEAT,1,Monster\lizard_knight\lizard_knight_p2.anim,5,1,0.5,0,0,0,0,0,0
0,DEFEAT,2,Monster\lizard_knight\lizard_knight_p3.anim,5,1,0.5,0,0,0,0,0,0
0,DEFEAT,3,Monster\lizard_knight\lizard_knight_p4.anim,5,1,0.5,0,0,0,0,0,0
0,DEAD,0,Monster\lizard_knight\lizard_knight_die.anim,4,1,1.5,0,0,0.1,1,0,0
0,GUARDING,0,monster\lizard_knight\lizard_knight_guard1.anim,10,1,1,0,0,0,0,0,0
0,GUARDING,1,monster\lizard_knight\lizard_knight_guard2.anim,10,1,1,0,0,0,0,0,0
0,GUARDING,2,monster\lizard_knight\lizard_knight_guard3.anim,10,1,1,0,0,0,0,0,0
