Creature,MONSTER,,,,,,,,,,,
Index,2001,,,,,,,,,,,
Skeleton,Monster\parasite.skel,,,,,,,,,,,

Style,Action,Index,Animation,Start_Inter,End_Inter,TimeLength,Swing,Strike,Timing,Split,Timing2,Freeze
0,STAND,0,Monster\parasite\parasite_stand.anim,1,1,5,0,0,0,0,0,0
0,STAND,1,Monster\parasite\parasite_cstand.anim,1,1,1.44,0,0,0,0,0,0
0,REVIVE,0,,0,1,0,0,0,0,0,0,0
0,MOVE,0,Monster\parasite\parasite_walk.anim,1,1,1,0,0,0,0,0,0
0,MOVE,1,Monster\parasite\parasite_crun.anim,1,1,1,0,0,0,0,0,0
0,ATTACK,0,Monster\parasite\parasite_att01.anim,4,1,1.16,0,0,0.5,0,1,0
0,ATTACK,1,Monster\parasite\parasite_att02.anim,4,1,1.260612,0,0,0.6,0,1,0
0,ATTACK,2,Monster\parasite\parasite_att02.anim,4,1,1.260612,0,0,0.6,0,1,0
0,ATTACK,3,Monster\parasite\parasite_att02.anim,4,1,1.260612,0,0,0.6,0,1,0
0,ATTACK,4,Monster\parasite\parasite_att02.anim,4,1,1.260612,0,0,0.6,0,1,0
0,ATTACK,5,Monster\parasite\parasite_att02.anim,4,1,1.260612,0,0,0.6,0,1,0
0,BLOCKING,0,Monster\parasite\parasite_blocking.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,0,Monster\parasite\parasite_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,1,Monster\parasite\parasite_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,2,Monster\parasite\parasite_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,3,Monster\parasite\parasite_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,4,Monster\parasite\parasite_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,5,Monster\parasite\parasite_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,6,Monster\parasite\parasite_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,7,Monster\parasite\parasite_blocked.anim,10,1,1,0,0,0,0,0,0
0,DEFEAT,0,Monster\parasite\parasite_p1.anim,5,1,0.46,0,0,0,0,0,0
0,DEFEAT,1,Monster\parasite\parasite_p2.anim,5,1,0.46,0,0,0,0,0,0
0,DEFEAT,2,Monster\parasite\parasite_p3.anim,5,1,0.46,0,0,0,0,0,0
0,DEFEAT,3,Monster\parasite\parasite_p4.anim,5,1,0.46,0,0,0,0,0,0
0,DEAD,0,Monster\parasite\parasite_die.anim,4,1,1.6,0,0,0.1,1,0,0
0,GUARDING,0,monster\parasite\parasite_guard1.anim,10,1,1,0,0,0,0,0,0
0,GUARDING,1,monster\parasite\parasite_guard2.anim,10,1,1,0,0,0,0,0,0
0,GUARDING,2,monster\parasite\parasite_guard3.anim,10,1,1,0,0,0,0,0,0
