Creature,MONSTER,,,,,,,,,,,
Index,701,,,,,,,,,,,
Skeleton,Monster\blaberus.skel,,,,,,,,,,,

Style,Action,Index,Animation,Start_Inter,End_Inter,TimeLength,Swing,Strike,Timing,Split,Timing2,Freeze
0,STAND,0,Monster\blaberus\blaberus_stand.anim,1,1,2,0,0,0,0,0,0
0,STAND,1,Monster\blaberus\blaberus_cstand.anim,1,1,1.2,0,0,0,0,0,0
0,REVIVE,0,,0,1,0,0,0,0,0,0,0
0,MOVE,0,Monster\blaberus\blaberus_walk.anim,1,1,1,0,0,0,0,0,0
0,MOVE,1,Monster\blaberus\blaberus_crun.anim,1,1,1,0,0,0,0,0,0
0,ATTACK,0,Monster\blaberus\blaberus_att1.anim,4,1,1.2,0,0,0.46,0,1,0
0,ATTACK,1,Monster\blaberus\blaberus_att1.anim,4,1,1.2,0,0,0.46,0,1,0
0,ATTACK,2,Monster\blaberus\blaberus_att1.anim,4,1,1.2,0,0,0.46,0,1,0
0,BLOCKING,0,Monster\blaberus\blaberus_blocking.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,0,Monster\blaberus\blaberus_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,1,Monster\blaberus\blaberus_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,2,Monster\blaberus\blaberus_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,3,Monster\blaberus\blaberus_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,4,Monster\blaberus\blaberus_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,5,Monster\blaberus\blaberus_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,6,Monster\blaberus\blaberus_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,7,Monster\blaberus\blaberus_blocked.anim,10,1,1,0,0,0,0,0,0
0,DEFEAT,0,Monster\blaberus\blaberus_p1.anim,5,1,0.5,0,0,0,0,0,0
0,DEFEAT,1,Monster\blaberus\blaberus_p2.anim,5,1,0.5,0,0,0,0,0,0
0,DEFEAT,2,Monster\blaberus\blaberus_p3.anim,5,1,0.5,0,0,0,0,0,0
0,DEFEAT,3,Monster\blaberus\blaberus_p4.anim,5,1,0.5,0,0,0,0,0,0
0,DEAD,0,Monster\blaberus\blaberus_die.anim,4,1,1.7,0,0,0.1,1,0,0
0,GUARDING,0,monster\blaberus\blaberus_blocking.anim,10,1,1,0,0,0,0,0,0
0,GUARDING,1,monster\blaberus\blaberus_blocking.anim,10,1,1,0,0,0,0,0,0
0,GUARDING,2,monster\blaberus\blaberus_blocking.anim,10,1,1,0,0,0,0,0,0
