Creature,MONSTER,,,,,,,,,,,
Index,101,,,,,,,,,,,
Skeleton,Monster\spider_raba.skel,,,,,,,,,,,

Style,Action,Index,Animation,Start_Inter,End_Inter,TimeLength,Swing,Strike,Timing,Split,Timing2,Freeze
0,STAND,0,Monster\spider_raba\spider_raba_stand.anim,1,1,1.33,0,0,0,0,0,0
0,STAND,1,Monster\spider_raba\spider_raba_cstand.anim,1,1,2.5,0,0,0,0,0,0
0,REVIVE,0,,0,1,0,0,0,0,0,0,0
0,MOVE,0,Monster\spider_raba\spider_raba_walk.anim,1,1,1,0,0,0,0,0,0
0,MOVE,1,Monster\spider_raba\spider_raba_crun.anim,1,1,1,0,0,0,0,0,0
0,ATTACK,0,Monster\spider_raba\spider_raba_att1.anim,4,1,0.93,0,0,0.65,0,1,0
0,ATTACK,1,Monster\spider_raba\spider_raba_att1.anim,4,1,0.93,0,0,0.65,0,1,0
0,ATTACK,2,Monster\spider_raba\spider_raba_att1.anim,4,1,0.93,0,0,0.65,0,1,0
0,BLOCKING,0,Monster\spider_raba\spider_raba_blocking.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,0,Monster\spider_raba\spider_raba_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,1,Monster\spider_raba\spider_raba_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,2,Monster\spider_raba\spider_raba_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,3,Monster\spider_raba\spider_raba_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,4,Monster\spider_raba\spider_raba_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,5,Monster\spider_raba\spider_raba_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,6,Monster\spider_raba\spider_raba_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,7,Monster\spider_raba\spider_raba_blocked.anim,10,1,1,0,0,0,0,0,0
0,DEFEAT,0,Monster\spider_raba\spider_raba_p1.anim,5,1,0.53,0,0,0,0,0,0
0,DEFEAT,1,Monster\spider_raba\spider_raba_p2.anim,5,1,0.53,0,0,0,0,0,0
0,DEFEAT,2,Monster\spider_raba\spider_raba_p3.anim,5,1,0.53,0,0,0,0,0,0
0,DEFEAT,3,Monster\spider_raba\spider_raba_p4.anim,5,1,0.53,0,0,0,0,0,0
0,DEAD,0,Monster\spider_raba\spider_raba_die.anim,4,1,1,0,0,0.1,1,0,0
0,GUARDING,0,monster\spider_raba\spider_raba_blocking.anim,10,1,1,0,0,0,0,0,0
0,GUARDING,1,monster\spider_raba\spider_raba_blocking.anim,10,1,1,0,0,0,0,0,0
0,GUARDING,2,monster\spider_raba\spider_raba_blocking.anim,10,1,1,0,0,0,0,0,0
