Creature,MONSTER,,,,,,,,,,,
Index,2046,,,,,,,,,,,
Skeleton,Monster\kerberos_boss.skel,,,,,,,,,,,

Style,Action,Index,Animation,Start_Inter,End_Inter,TimeLength,Swing,Strike,Timing,Split,Timing2,Freeze
0,STAND,0,Monster\kerberos_boss\kerberos_boss_stand.anim,4,1,2.5,0,0,0,0,0,0
0,STAND,1,Monster\kerberos_boss\kerberos_boss_cstand.anim,4,1,1.4,0,0,0,0,0,0
0,REVIVE,0,,0,1,0,0,0,0,0,0,0
0,MOVE,0,Monster\kerberos_boss\kerberos_boss_walk.anim,4,1,1,0,0,0,0,0,0
0,MOVE,1,Monster\kerberos_boss\kerberos_boss_crun.anim,4,1,1,0,0,0,0,0,0
0,ATTACK,0,Monster\kerberos_boss\kerberos_boss_att01.anim,4,1,1.003769,0,0,0.65,0,1,0
0,ATTACK,1,Monster\kerberos_boss\kerberos_boss_att01.anim,4,1,1.003769,0,0,0.65,0,1,0
0,ATTACK,2,Monster\kerberos_boss\kerberos_boss_att01.anim,4,1,1.003769,0,0,0.65,0,1,0
0,BLOCKING,0,Monster\kerberos_boss\kerberos_boss_blocking.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,0,Monster\kerberos_boss\kerberos_boss_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,1,Monster\kerberos_boss\kerberos_boss_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,2,Monster\kerberos_boss\kerberos_boss_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,3,Monster\kerberos_boss\kerberos_boss_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,4,Monster\kerberos_boss\kerberos_boss_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,5,Monster\kerberos_boss\kerberos_boss_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,6,Monster\kerberos_boss\kerberos_boss_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,7,Monster\kerberos_boss\kerberos_boss_blocked.anim,10,1,1,0,0,0,0,0,0
0,DEFEAT,0,Monster\kerberos_boss\kerberos_boss_p1.anim,10,1,0.5,0,0,0,0,0,0
0,DEFEAT,1,Monster\kerberos_boss\kerberos_boss_p2.anim,10,1,0.5,0,0,0,0,0,0
0,DEFEAT,2,Monster\kerberos_boss\kerberos_boss_p3.anim,10,1,0.5,0,0,0,0,0,0
0,DEFEAT,3,Monster\kerberos_boss\kerberos_boss_p4.anim,10,1,0.5,0,0,0,0,0,0
0,DEAD,0,Monster\kerberos_boss\kerberos_boss_dead.anim,4,1,1.2,0,0,0.1,1,0,0
0,GUARDING,0,Monster\kerberos_boss\kerberos_boss_guard1.anim,10,1,1,0,0,0,0,0,0
0,GUARDING,1,Monster\kerberos_boss\kerberos_boss_guard2.anim,10,1,1,0,0,0,0,0,0
0,GUARDING,2,Monster\kerberos_boss\kerberos_boss_guard3.anim,10,1,1,0,0,0,0,0,0
