Creature,MONSTER,,,,,,,,,,,
Index,3101,,,,,,,,,,,
Skeleton,Monster\agama.skel,,,,,,,,,,,

Style,Action,Index,Animation,Start_Inter,End_Inter,TimeLength,Swing,Strike,Timing,Split,Timing2,Freeze
0,STAND,0,Monster\agama\agama_stand.anim,1,1,2,0,0,0,0,0,0
0,STAND,1,Monster\agama\agama_cstand.anim,1,1,1.5,0,0,0,0,0,0
0,REVIVE,0,,0,1,0,0,0,0,0,0,0
0,MOVE,0,Monster\agama\agama_walk.anim,1,1,1,0,0,0,0,0,0
0,MOVE,1,Monster\agama\agama_walk.anim,1,1,1,0,0,0,0,0,0
0,ATTACK,0,Monster\agama\agama_att1.anim,4,1,1.016094,0,0,0.62,0,1,0
0,ATTACK,1,Monster\agama\agama_att1.anim,4,1,1.016094,0,0,0.62,0,1,0
0,ATTACK,2,Monster\agama\agama_att1.anim,4,1,1.016094,0,0,0.62,0,1,0
0,BLOCKING,0,Monster\agama\agama_blocking.anim,1,1,1,0,0,0,0,0,0
0,BLOCKED,0,Monster\agama\agama_blocked.anim,1,1,1,0,0,0,0,0,0
0,BLOCKED,1,Monster\agama\agama_blocked.anim,1,1,1,0,0,0,0,0,0
0,BLOCKED,2,Monster\agama\agama_blocked.anim,1,1,1,0,0,0,0,0,0
0,BLOCKED,3,Monster\agama\agama_blocked.anim,1,1,1,0,0,0,0,0,0
0,BLOCKED,4,Monster\agama\agama_blocked.anim,1,1,1,0,0,0,0,0,0
0,BLOCKED,5,Monster\agama\agama_blocked.anim,1,1,1,0,0,0,0,0,0
0,BLOCKED,6,Monster\agama\agama_blocked.anim,1,1,1,0,0,0,0,0,0
0,BLOCKED,7,Monster\agama\agama_blocked.anim,1,1,1,0,0,0,0,0,0
0,DEFEAT,0,Monster\agama\agama_p1.anim,5,1,0.5,0,0,0,0,0,0
0,DEFEAT,1,Monster\agama\agama_p2.anim,5,1,0.5,0,0,0,0,0,0
0,DEFEAT,2,Monster\agama\agama_p3.anim,5,1,0.5,0,0,0,0,0,0
0,DEFEAT,3,Monster\agama\agama_p4.anim,5,1,0.5,0,0,0,0,0,0
0,DEAD,0,Monster\agama\agama_die.anim,4,1,1.3,0,0,0.1,1,0,0
0,GUARDING,0,monster\agama\agama_blocking.anim,10,1,1,0,0,0,0,0,0
0,GUARDING,1,monster\agama\agama_blocking.anim,10,1,1,0,0,0,0,0,0
0,GUARDING,2,monster\agama\agama_blocking.anim,10,1,1,0,0,0,0,0,0
