Creature,MONSTER,,,,,,,,,,,
Index,1907,,,,,,,,,,,
Skeleton,Monster\blaberus_king.skel,,,,,,,,,,,

Style,Action,Index,Animation,Start_Inter,End_Inter,TimeLength,Swing,Strike,Timing,Split,Timing2,Freeze
0,STAND,0,Monster\blaberus_king\blaberus_king_stand.anim,1,1,2,0,0,0,0,0,0
0,STAND,1,Monster\blaberus_king\blaberus_king_cstand.anim,1,1,1.2,0,0,0,0,0,0
0,REVIVE,0,,0,1,0,0,0,0,0,0,0
0,MOVE,0,Monster\blaberus_king\blaberus_king_walk.anim,1,1,1,0,0,0,0,0,0
0,MOVE,1,Monster\blaberus_king\blaberus_king_crun.anim,1,1,1,0,0,0,0,0,0
0,ATTACK,0,Monster\blaberus_king\blaberus_king_att01.anim,4,1,1.2,0,0,0.46,0,1,0
0,ATTACK,1,Monster\blaberus_king\blaberus_king_att01.anim,4,1,1.2,0,0,0.46,0,1,0
0,ATTACK,2,Monster\blaberus_king\blaberus_king_att01.anim,4,1,1.2,0,0,0.46,0,1,0
0,ATTACK,9,Monster\blaberus_king\blaberus_king_att01.anim,4,1,1.2,0,0,0.46,0,1,0
0,BLOCKING,0,Monster\blaberus_king\blaberus_king_blocking.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,0,Monster\blaberus_king\blaberus_king_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,1,Monster\blaberus_king\blaberus_king_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,2,Monster\blaberus_king\blaberus_king_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,3,Monster\blaberus_king\blaberus_king_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,4,Monster\blaberus_king\blaberus_king_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,5,Monster\blaberus_king\blaberus_king_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,6,Monster\blaberus_king\blaberus_king_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,7,Monster\blaberus_king\blaberus_king_blocked.anim,10,1,1,0,0,0,0,0,0
0,DEFEAT,0,Monster\blaberus_king\blaberus_king_p1.anim,5,1,0.5,0,0,0,0,0,0
0,DEFEAT,1,Monster\blaberus_king\blaberus_king_p2.anim,5,1,0.5,0,0,0,0,0,0
0,DEFEAT,2,Monster\blaberus_king\blaberus_king_p3.anim,5,1,0.5,0,0,0,0,0,0
0,DEFEAT,3,Monster\blaberus_king\blaberus_king_p4.anim,5,1,0.5,0,0,0,0,0,0
0,DEAD,0,Monster\blaberus_king\blaberus_king_die.anim,4,1,1.7,0,0,0.1,1,0,0
0,GUARDING,0,monster\blaberus_king\blaberus_king_blocking.anim,10,1,1,0,0,0,0,0,0
0,GUARDING,1,monster\blaberus_king\blaberus_king_blocking.anim,10,1,1,0,0,0,0,0,0
0,GUARDING,2,monster\blaberus_king\blaberus_king_blocking.anim,10,1,1,0,0,0,0,0,0
