Creature,MONSTER,,,,,,,,,,,
Index,2802,,,,,,,,,,,
Skeleton,Monster\big_spider_queen.skel,,,,,,,,,,,

Style,Action,Index,Animation,Start_Inter,End_Inter,TimeLength,Swing,Strike,Timing,Split,Timing2,Freeze
0,STAND,0,Monster\big_spider_queen\big_spider_queen_stand.anim,1,1,1.66,0,0,0,0,0,0
0,STAND,1,Monster\big_spider_queen\big_spider_queen_cstand.anim,1,1,2,0,0,0,0,0,0
0,REVIVE,0,,0,1,0,0,0,0,0,0,0
0,MOVE,0,Monster\big_spider_queen\big_spider_queen_walk.anim,1,1,1,0,0,0,0,0,0
0,MOVE,1,Monster\big_spider_queen\big_spider_queen_crun.anim,1,1,1,0,0,0,0,0,0
0,ATTACK,0,Monster\big_spider_queen\big_spider_queen_att1.anim,4,1,1.104225,0,0,0.65,0,1,0
0,ATTACK,1,Monster\big_spider_queen\big_spider_queen_att1.anim,4,1,1.104225,0,0,0.7,0,1,0
0,ATTACK,2,Monster\big_spider_queen\big_spider_queen_att1.anim,4,1,1.104225,0,0,0.7,0,1,0
0,BLOCKING,0,Monster\big_spider_queen\big_spider_queen_blocking.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,0,Monster\big_spider_queen\big_spider_queen_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,1,Monster\big_spider_queen\big_spider_queen_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,2,Monster\big_spider_queen\big_spider_queen_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,3,Monster\big_spider_queen\big_spider_queen_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,4,Monster\big_spider_queen\big_spider_queen_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,5,Monster\big_spider_queen\big_spider_queen_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,6,Monster\big_spider_queen\big_spider_queen_blocked.anim,10,1,1,0,0,0,0,0,0
0,BLOCKED,7,Monster\big_spider_queen\big_spider_queen_blocked.anim,10,1,1,0,0,0,0,0,0
0,DEFEAT,0,Monster\big_spider_queen\big_spider_queen_p1.anim,5,1,0.6,0,0,0,0,0,0
0,DEFEAT,1,Monster\big_spider_queen\big_spider_queen_p2.anim,5,1,0.6,0,0,0,0,0,0
0,DEFEAT,2,Monster\big_spider_queen\big_spider_queen_p3.anim,5,1,0.6,0,0,0,0,0,0
0,DEFEAT,3,Monster\big_spider_queen\big_spider_queen_p4.anim,5,1,0.6,0,0,0,0,0,0
0,DEAD,0,Monster\big_spider_queen\big_spider_queen_die.anim,4,1,1.66,0,0,0.1,1,0,0
0,GUARDING,0,monster\big_spider_queen\big_spider_queen_blocking.anim,10,1,1,0,0,0,0,0,0
0,GUARDING,1,monster\big_spider_queen\big_spider_queen_blocking.anim,10,1,1,0,0,0,0,0,0
0,GUARDING,2,monster\big_spider_queen\big_spider_queen_blocking.anim,10,1,1,0,0,0,0,0,0
