1903,15,29,29
1901,15,480,30
1902,15,24,484
1904,15,452,498
102,15,79,83
102,15,91,107
102,15,71,144
102,15,91,150
102,15,62,178
102,15,86,187
102,15,77,220
102,15,107,301
102,15,76,319
102,15,65,306
102,15,67,341
102,15,97,343
102,15,118,339
102,15,70,389
102,15,72,428
102,15,103,457
102,15,124,443
102,15,167,461
102,15,194,461
801,15,106,223
801,15,110,256
801,15,96,286
801,15,96,255
801,15,91,259
801,15,64,249
801,15,78,255
801,15,62,267
801,15,110,282
801,15,82,308
801,15,67,325
801,15,82,357
801,15,63,374
801,15,125,316
801,15,131,188
801,15,96,199
801,15,68,219
801,15,67,164
801,15,108,150
801,15,81,140
801,15,62,197
101,15,144,138
101,15,139,120
101,15,126,126
101,15,132,98
101,15,111,123
101,15,88,128
101,15,80,102
101,15,95,85
101,15,102,68
101,15,88,73
101,15,110,75
101,15,120,62
101,15,154,79
101,15,151,108
101,15,170,92
101,15,182,102
101,15,136,172
101,15,122,169
101,15,105,193
101,15,104,164
101,15,88,200
101,15,74,153
101,15,63,212
101,15,90,228
101,15,121,206
101,15,80,291
101,15,95,301
101,15,62,313
101,15,68,363
101,15,81,387
101,15,51,409
101,15,54,392
101,15,81,424
101,15,60,431
101,15,69,413
101,15,96,413
101,15,107,438
101,15,82,446
101,15,120,456
101,15,141,464
101,15,149,439
101,15,164,447
101,15,179,428
101,15,148,390
101,15,147,411
101,15,123,413
101,15,111,377
101,15,101,403
101,15,124,400
101,15,136,355
101,15,132,334
101,15,181,393
101,15,203,422
101,15,219,460
101,15,240,438
101,15,190,53
101,15,183,73
101,15,168,60
101,15,154,54
101,15,133,79
101,15,201,104
101,15,211,87
101,15,215,66
101,15,207,54
101,15,194,85
103,15,243,50
103,15,293,57
103,15,297,65
103,15,312,41
103,15,344,102
103,15,369,78
103,15,349,70
103,15,401,68
103,15,413,121
101,15,236,80
101,15,219,103
101,15,254,102
101,15,270,89
101,15,260,65
101,15,235,66
101,15,285,107
101,15,291,81
101,15,305,52
101,15,284,60
101,15,260,76
101,15,176,403
101,15,157,408
101,15,129,380
101,15,179,448
101,15,108,419
101,15,88,366
101,15,97,333
101,15,89,181
101,15,283,85
102,15,248,456
102,15,277,444
102,15,308,461
102,15,320,451
102,15,353,462
102,15,361,451
102,15,393,471
102,15,402,466
102,15,427,473
102,15,442,457
102,15,412,448
102,15,452,424
102,15,449,146
102,15,423,178
102,15,465,195
102,15,442,228
102,15,415,221
102,15,457,270
102,15,430,310
102,15,456,322
102,15,425,371
102,15,447,383
102,15,406,295
102,15,416,263
801,15,462,172
801,15,436,197
801,15,462,240
801,15,435,290
801,15,417,239
801,15,403,280
801,15,440,356
801,15,404,346
801,15,410,314
801,15,459,299
801,15,438,262
801,15,413,195
801,15,451,126
102,15,443,96
102,15,421,76
102,15,376,65
102,15,337,72
101,15,388,82
101,15,415,58
101,15,425,95
101,15,397,108
101,15,377,115
101,15,408,143
101,15,415,163
101,15,429,141
101,15,439,122
101,15,423,133
101,15,369,93
101,15,356,101
101,15,336,84
101,15,338,65
101,15,352,52
101,15,381,59
101,15,437,82
101,15,449,113
101,15,463,154
101,15,440,170
101,15,408,104
101,15,404,86
101,15,385,103
101,15,399,155
101,15,410,405
101,15,404,434
101,15,421,447
101,15,375,423
101,15,355,425
101,15,384,448
101,15,382,458
101,15,394,451
101,15,368,443
101,15,321,417
101,15,350,434
101,15,338,450
101,15,311,432
101,15,294,448
101,15,283,427
101,15,264,435
101,15,227,420
101,15,227,434
101,15,270,461
101,15,288,465
101,15,330,467
101,15,372,469
101,15,454,442
101,15,466,407
101,15,143,92
101,15,78,456
101,15,418,429
101,15,434,422
101,15,429,403
101,15,407,381
101,15,397,370
101,15,389,389
101,15,388,417
101,15,360,412
101,15,329,421
101,15,311,439
101,15,228,73
101,15,214,78
101,15,186,59
101,15,171,85
101,15,154,102
101,15,114,84
101,15,102,128
102,15,300,42
102,15,253,53
102,15,197,48
102,15,147,58
102,15,123,73
102,15,97,62
102,15,298,73
102,15,276,74
102,15,393,55
102,15,460,126
102,15,354,88
101,15,439,466
101,15,459,427
101,15,420,480
101,15,404,472
101,15,410,343
101,15,439,365
101,15,423,381
101,15,456,378
101,15,185,455
101,15,143,444
101,15,102,379
101,15,137,347
101,15,134,388
101,15,158,419
101,15,162,432
101,15,88,454
101,15,48,417
101,15,63,441
101,15,47,395
101,15,106,368
101,15,125,349
401,15,424,206
401,15,456,252
401,15,442,304
401,15,403,266
401,15,461,209
401,15,443,188
401,15,411,304
401,15,463,316
401,15,460,281
401,15,428,247
101,15,450,191
101,15,414,184
101,15,334,57
101,15,102,183
101,15,69,135
101,15,76,92
101,15,75,188
101,15,86,171
101,15,90,217
101,15,80,411
101,15,94,437
101,15,133,462
101,15,158,460
101,15,206,450
101,15,236,463
101,15,256,427
101,15,291,423
101,15,300,450
101,15,295,465
101,15,338,468
101,15,336,441
101,15,364,469
101,15,442,440
801,15,423,146
801,15,467,224
801,15,446,245
801,15,404,316
801,15,457,332
801,15,422,358
801,15,471,379
801,15,472,400
801,15,461,395
801,15,103,351
801,15,61,299
801,15,468,198
801,15,411,207
801,15,406,259
801,15,420,281
801,15,443,156
801,15,452,100
801,15,439,390
801,15,416,376
801,15,430,178
102,15,145,80
102,15,107,138
102,15,112,193
102,15,107,395
102,15,380,445
102,15,345,417
101,15,445,411
101,15,411,467
101,15,130,148
101,15,121,157
101,15,138,158
101,15,85,116
101,15,104,115
101,15,86,96
101,15,180,79
101,15,61,168
101,15,62,190
101,15,100,427
101,15,59,382
101,15,76,376
101,15,76,345
101,15,120,308
101,15,210,464
101,15,241,426
101,15,258,458
101,15,260,447
101,15,302,416
101,15,309,416
101,15,314,471
101,15,352,453
101,15,397,404
101,15,411,402
101,15,410,416
101,15,404,443
101,15,386,434
101,15,364,431
101,15,395,121
101,15,413,132
101,15,379,130
101,15,390,70
101,15,388,96
101,15,430,99
101,15,440,79
101,15,442,129
101,15,420,163
101,15,444,172
101,15,401,118
101,15,424,112
101,15,415,87
101,15,363,67
101,15,242,101
101,15,230,105
101,15,206,103
101,15,187,103
101,15,291,105
101,15,272,95
101,15,242,85
101,15,159,54
101,15,286,53
101,15,132,111
102,15,86,441
102,15,56,418
102,15,126,87
102,15,289,64
102,15,383,88
102,15,430,124
102,15,453,175
102,15,429,450
102,15,299,427
102,15,250,432
102,15,219,422
102,15,227,85
102,15,184,94
102,15,263,94
101,15,138,197
101,15,95,234
101,15,58,208
101,15,85,285
101,15,70,350
401,15,426,293
401,15,414,174
401,15,463,167
401,15,452,224
801,15,442,271
801,15,430,224
801,15,438,215
801,15,453,200
801,15,470,268
801,15,428,273
801,15,397,288
801,15,469,310
801,15,440,325
801,15,424,192
801,15,443,251
801,15,441,285
801,15,410,238
801,15,440,329
801,15,467,274
801,15,465,229
801,15,435,158
801,15,449,208
801,15,419,323
801,15,111,217
801,15,110,247
801,15,106,276
801,15,100,294
801,15,122,320
801,15,110,344
801,15,100,211
801,15,73,208
801,15,103,238
801,15,103,264
801,15,122,193
801,15,109,156
101,15,238,450
101,15,190,418
101,15,188,427
101,15,174,439
101,15,175,462
101,15,139,419
101,15,136,406
101,15,116,363
101,15,116,401
101,15,446,404
101,15,458,449
101,15,389,384
101,15,364,411
101,15,363,105
101,15,330,80
101,15,310,59
101,15,421,60
101,15,408,68
101,15,442,84
101,15,373,56
101,15,346,57
101,15,431,472
101,15,413,461
101,15,321,465
101,15,284,436
101,15,278,458
101,15,217,452
101,15,130,452
101,15,130,441
101,15,118,433
101,15,108,455
101,15,98,462
101,15,73,305
101,15,460,141
101,15,454,158
101,15,160,111
101,15,152,128
101,15,384,397
101,15,379,409
101,15,388,410
101,15,372,404
101,15,388,138
101,15,401,150
101,15,412,152
101,15,375,106
101,15,157,366
101,15,158,380
101,15,176,382
101,15,155,396
101,15,145,371
101,15,139,375
101,15,119,375
101,15,128,409
101,15,171,421
101,15,165,106
401,15,457,135
401,15,448,325
401,15,432,253
401,15,462,182
401,15,411,233
801,15,59,400
801,15,72,399
801,15,87,392
801,15,64,351
801,15,461,148
801,15,437,106
801,15,92,163
801,15,92,117
801,15,64,144
801,15,88,85
801,15,65,421
801,15,53,427
801,15,438,238
801,15,452,343
801,15,405,327
3510,2700,141,116
3510,2700,170,408
3510,2700,382,418
3510,2700,414,146
3510,2700,121,77
3510,2700,180,84
3510,2700,232,71
3510,2700,281,94
3510,2700,298,54
3510,2700,339,81
3510,2700,385,108
3510,2700,428,91
3510,2700,456,169
3510,2700,422,200
3510,2700,443,241
3510,2700,410,277
3510,2700,440,314
3510,2700,419,369
3510,2700,466,388
3510,2700,439,438
3510,2700,396,470
3510,2700,338,448
3510,2700,289,430
3510,2700,244,445
3510,2700,208,429
3510,2700,171,454
3510,2700,122,443
3510,2700,70,410
3510,2700,123,375
3510,2700,96,307
3510,2700,88,139
3510,2700,88,213
