1921,100,50,326
1922,100,135,415
1920,100,221,325
1926,100,49,185
1927,100,134,91
1928,100,226,184
1932,40,275,372
1932,40,274,425
1932,40,314,373
1932,40,332,394
1932,40,324,428
1932,40,329,462
1932,40,319,479
1932,40,272,480
1932,40,280,447
1932,40,226,458
1932,40,219,482
1932,40,203,460
1932,40,200,488
1932,40,206,395
1932,40,229,420
1932,40,211,420
1932,40,227,400
1932,40,302,387
1932,40,309,403
1932,40,310,444
1932,40,293,457
1932,40,355,472
1932,40,367,491
1932,40,349,500
1932,40,396,475
1932,40,400,437
1932,40,426,437
1932,40,371,449
1932,40,360,437
1932,40,399,501
1932,40,425,501
1932,40,428,477
1932,40,427,460
1932,40,464,438
1932,40,470,466
1932,40,456,483
1932,40,470,498
1932,40,452,352
1932,40,477,351
1932,40,491,371
1932,40,469,370
1932,40,481,396
1932,40,439,377
1932,40,437,372
1932,40,397,371
1932,40,368,369
1932,40,298,474
1932,40,282,376
1932,40,447,453
1932,40,454,395
1933,60,406,498
1933,60,405,433
1933,60,385,458
1933,60,375,489
1933,60,350,504
1933,60,362,445
1933,60,345,465
1933,60,316,483
1933,60,280,483
1933,60,270,459
1933,60,287,422
1933,60,310,457
1933,60,298,446
1933,60,332,421
1933,60,326,383
1933,60,270,397
1933,60,297,399
1933,60,307,392
1933,60,201,391
1933,60,206,424
1933,60,221,395
1933,60,220,455
1933,60,199,464
1933,60,223,486
1933,60,410,466
1933,60,362,374
1103,40,309,127
1103,40,279,166
1103,40,285,168
1103,40,278,134
1103,40,254,73
1103,40,246,88
1103,40,226,96
1103,40,214,109
1103,40,191,121
1103,40,239,134
1103,40,193,76
1103,40,197,89
1103,40,214,61
1103,40,224,49
1103,40,202,31
1103,40,197,41
1103,40,247,31
1103,40,253,41
1103,40,281,46
1103,40,287,60
1103,40,290,98
1103,40,276,111
1103,40,305,77
1103,40,310,86
1103,40,297,29
1103,40,302,35
1103,40,353,62
1103,40,348,72
1103,40,350,94
1103,40,360,98
1103,40,356,80
1103,40,373,66
1103,40,328,31
1103,40,377,32
1103,40,423,17
1103,40,443,46
1103,40,457,17
1201,40,270,129
1201,40,239,128
1201,40,195,116
1201,40,199,81
1201,40,193,32
1201,40,256,32
1201,40,261,80
1201,40,242,81
1201,40,228,113
1201,40,216,98
1201,40,227,63
1201,40,214,46
1201,40,277,67
1201,40,288,51
1201,40,303,30
1201,40,333,32
1201,40,385,32
1201,40,376,73
1201,40,346,66
1201,40,353,98
1201,40,362,77
1201,40,315,77
1201,40,289,109
1201,40,275,97
1201,40,304,130
1201,40,409,146
1201,40,430,174
1201,40,467,169
1201,40,435,153
1201,40,450,147
1201,40,475,130
1201,40,435,112
1201,40,431,89
1201,40,412,105
1201,40,462,94
1201,40,446,41
1201,40,427,19
1201,40,463,19
1201,40,338,131
1201,40,385,130
3518,2700,450,126
3518,2700,409,140
3518,2700,424,92
3518,2700,473,102
3518,2700,474,162
3518,2700,436,33
3518,2700,367,34
3518,2700,360,80
3518,2700,312,36
3518,2700,376,130
3520,2700,384,373
3520,2700,450,375
3520,2700,487,373
3520,2700,466,433
3520,2700,451,488
3520,2700,424,443
3520,2700,392,484
3520,2700,357,466
3520,2700,214,470
3520,2700,210,405
3517,2700,281,101
3517,2700,227,130
3517,2700,193,85
3517,2700,282,168
3517,2700,225,56
3517,2700,253,78
3517,2700,314,117
3519,2700,282,370
3519,2700,331,378
3519,2700,306,479
3519,2700,307,453
3519,2700,280,421
3519,2700,269,466
1103,40,273,137
1103,40,245,126
1103,40,195,123
2071,40,430,16
2071,40,447,44
2071,40,460,25
2071,40,435,92
2071,40,469,95
2071,40,476,125
1201,40,439,88
1201,40,464,88
1201,40,408,154
1201,40,427,168
1201,40,473,155
2071,40,409,109
2071,40,413,152
2071,40,434,171
2071,40,471,165
2071,40,429,116
2071,40,432,108
2071,40,428,147
2071,40,435,147
2071,40,451,144
2071,40,455,146
2071,40,457,114
1201,40,454,115
1201,40,373,96
1103,40,376,94
2072,40,441,374
2072,40,493,368
2072,40,494,374
2072,40,450,350
2072,40,457,399
2072,40,482,392
2072,40,476,354
2072,40,472,375
2072,40,466,502
2072,40,430,498
2072,40,428,474
2072,40,459,439
2072,40,467,469
2072,40,429,440
2071,40,452,108
