301,25,415,249
301,25,415,258
301,25,404,258
301,25,405,249
301,25,413,288
301,25,419,296
301,25,405,298
301,25,414,320
301,25,417,328
301,25,408,328
301,25,408,314
301,25,391,310
301,25,373,321
301,25,392,326
301,25,379,310
301,25,398,343
301,25,417,346
301,25,404,354
301,25,399,267
301,25,388,286
301,25,375,297
301,25,376,280
301,25,378,254
301,25,389,249
301,25,373,230
301,25,385,224
301,25,374,218
301,25,421,213
301,25,407,218
301,25,413,233
301,25,365,245
301,25,399,238
301,25,397,207
301,25,374,206
301,25,389,191
301,25,405,194
301,25,369,265
301,25,363,286
301,25,359,301
301,25,356,315
301,25,363,329
301,25,377,338
301,25,379,349
301,25,366,355
301,25,361,234
301,25,356,216
301,25,347,226
301,25,359,196
301,25,373,186
301,25,384,178
301,25,393,166
301,25,375,166
301,25,401,136
301,25,410,150
301,25,435,160
301,25,452,130
301,25,429,136
301,25,437,103
301,25,474,132
301,25,472,148
301,25,454,159
301,25,440,143
301,25,461,122
301,25,430,114
301,25,447,109
301,25,440,127
301,25,413,108
301,25,396,124
301,25,393,105
301,25,377,110
301,25,362,134
301,25,378,140
301,25,353,151
301,25,359,166
301,25,343,176
301,25,355,180
301,25,308,203
301,25,331,208
301,25,299,241
301,25,332,251
301,25,312,281
301,25,331,308
301,25,291,320
301,25,309,347
301,25,286,147
301,25,320,144
301,25,307,173
301,25,340,120
302,25,353,116
302,25,345,137
302,25,323,160
302,25,344,161
302,25,319,184
302,25,345,192
302,25,309,220
302,25,331,234
302,25,353,260
302,25,325,273
302,25,307,257
302,25,286,277
302,25,311,298
302,25,308,320
302,25,288,344
302,25,313,376
302,25,279,301
302,25,283,228
302,25,280,254
302,25,274,190
302,25,289,203
302,25,297,225
302,25,274,241
302,25,318,243
302,25,301,285
302,25,297,310
302,25,324,315
302,25,278,296
302,25,275,262
302,25,349,240
302,25,333,174
302,25,298,180
302,25,305,154
302,25,305,132
302,25,333,138
302,25,379,107
302,25,390,143
302,25,363,108
301,25,419,165
301,25,405,177
301,25,370,150
301,25,415,136
301,25,417,186
302,25,279,174
302,25,292,161
302,25,289,141
302,25,279,214
302,25,271,205
302,25,272,338
302,25,299,338
302,25,318,333
302,25,344,354
302,25,274,341
302,25,303,197
302,25,334,201
302,25,343,302
302,25,278,323
302,25,279,326
302,25,232,358
302,25,237,334
302,25,294,121
302,25,281,127
302,25,273,152
302,25,276,156
302,25,227,124
302,25,270,168
302,25,268,170
302,25,272,189
302,25,237,191
302,25,269,202
302,25,271,124
302,25,283,124
302,25,270,126
302,25,273,109
302,25,249,113
302,25,244,147
302,25,244,167
302,25,243,233
302,25,240,309
301,25,303,237
301,25,313,205
301,25,331,214
301,25,328,266
301,25,312,316
301,25,322,189
301,25,327,156
301,25,349,162
301,25,345,195
301,25,353,263
301,25,348,302
301,25,345,350
301,25,306,148
301,25,291,197
301,25,366,113
301,25,352,121
301,25,393,147
301,25,344,219
302,25,361,279
302,25,319,137
302,25,309,168
302,25,286,346
302,25,312,342
302,25,310,274
302,25,296,260
1003,25,248,111
1003,25,236,114
1003,25,217,150
1003,25,225,122
1003,25,221,155
1003,25,242,145
1003,25,229,168
1003,25,242,169
1003,25,228,173
1003,25,237,190
1003,25,244,212
1003,25,215,199
1003,25,225,230
1003,25,216,201
1003,25,218,223
1003,25,242,236
1003,25,230,252
1003,25,191,276
1003,25,223,235
1003,25,238,275
1003,25,235,276
1003,25,212,258
1003,25,224,296
1003,25,220,313
1003,25,238,332
1003,25,222,337
1003,25,222,317
1003,25,239,307
1003,25,220,333
1003,25,229,356
1003,25,254,390
1003,25,252,393
1003,25,231,410
1003,25,230,416
1003,25,167,404
1003,25,204,428
1003,25,202,425
1003,25,164,401
1003,25,179,436
1003,25,215,132
1003,25,216,136
1003,25,207,155
1003,25,201,123
1003,25,193,136
1003,25,195,142
1003,25,210,87
1003,25,216,106
1003,25,219,106
1003,25,201,119
1003,25,216,221
1003,25,209,158
1003,25,196,165
1003,25,178,170
1003,25,197,188
1003,25,175,189
1003,25,183,209
1003,25,161,207
1003,25,158,243
1003,25,180,251
1003,25,170,261
1003,25,189,275
1003,25,207,330
1003,25,184,333
1003,25,165,321
1003,25,154,283
1003,25,135,272
1003,25,142,230
1003,25,127,220
1003,25,144,202
1003,25,127,188
1003,25,157,161
1003,25,245,24
1003,25,255,51
1003,25,214,47
