1707,30,425,387
1707,30,422,393
1707,30,448,411
1707,30,455,417
1707,30,474,389
1707,30,479,394
1707,30,480,438
1707,30,478,444
1707,30,425,437
1707,30,428,438
1707,30,395,388
1707,30,399,396
1707,30,397,408
1707,30,391,415
1707,30,396,432
1707,30,396,439
1707,30,345,438
1707,30,349,442
1707,30,349,408
1707,30,347,416
1707,30,345,389
1707,30,345,397
1708,30,420,388
1708,30,479,389
1708,30,455,410
1708,30,425,441
1708,30,476,440
1708,30,349,392
1708,30,345,410
1708,30,345,444
1708,30,399,436
1708,30,398,418
1708,30,400,389
1707,30,271,390
1707,30,271,399
1707,30,272,436
1707,30,278,440
1707,30,297,414
1707,30,298,421
1707,30,320,435
1707,30,320,442
1707,30,320,390
1707,30,322,397
1708,30,323,391
1708,30,301,416
1708,30,273,442
1708,30,269,394
1708,30,320,438
1707,30,414,463
1707,30,433,477
1707,30,388,484
1707,30,349,478
1707,30,356,483
1708,30,349,483
1708,30,394,486
1708,30,272,485
1708,30,279,490
1708,30,319,465
1707,30,278,482
1708,30,207,396
1708,30,202,404
1708,30,199,429
1708,30,207,433
1708,30,239,385
1708,30,247,388
1708,30,229,409
1708,30,230,416
1708,30,245,434
1708,30,245,442
1706,30,378,27
1706,30,374,32
1706,30,374,61
1706,30,377,66
1706,30,411,29
1706,30,416,34
1706,30,407,65
1706,30,411,67
1706,30,393,43
1706,30,398,49
1711,80,395,48
1705,30,371,29
1705,30,373,67
1705,30,414,63
1705,30,416,25
1705,30,398,43
1802,100,396,109
1706,30,216,41
1706,30,220,47
1706,30,234,29
1706,30,241,26
1706,30,249,61
1706,30,256,60
1706,30,254,38
1706,30,261,39
1706,30,277,25
1706,30,278,28
1705,30,273,27
1705,30,258,35
1705,30,240,30
1705,30,212,45
1705,30,250,55
1706,30,168,31
1706,30,173,34
1706,30,149,56
1706,30,148,59
1706,30,145,29
1706,30,145,33
1706,30,121,27
1706,30,122,34
1705,30,124,30
1705,30,149,29
1705,30,172,30
1705,30,152,57
1706,30,95,20
1706,30,101,22
1706,30,89,61
1706,30,96,61
1706,30,75,21
1706,30,75,25
1706,30,40,19
1706,30,46,20
1706,30,27,43
1706,30,28,49
1706,30,54,47
1706,30,59,52
1705,30,93,58
1705,30,98,25
1705,30,80,24
1705,30,43,24
1705,30,32,43
1705,30,61,46
1706,30,45,65
1706,30,92,42
1706,30,277,47
1706,30,22,119
1706,30,23,126
1706,30,19,168
1706,30,24,171
1705,30,25,123
1705,30,24,166
1706,30,37,190
1706,30,45,196
1705,30,37,198
1706,30,44,91
1706,30,43,98
1706,30,66,101
1706,30,66,106
1706,30,45,125
1706,30,53,125
1706,30,86,93
1706,30,92,93
1706,30,85,114
1706,30,89,116
1706,30,48,148
1706,30,44,153
1706,30,54,172
1706,30,59,168
1705,30,89,91
1705,30,90,111
1705,30,65,103
1705,30,49,94
1705,30,49,121
1705,30,43,146
1705,30,58,174
1706,30,53,231
1706,30,59,233
1706,30,67,207
1706,30,69,214
1706,30,95,207
1706,30,89,212
1706,30,112,193
1706,30,113,200
1706,30,119,169
1706,30,114,171
1706,30,113,93
1706,30,113,100
1706,30,125,124
1706,30,130,126
1706,30,154,93
1706,30,162,92
1706,30,179,95
1706,30,179,100
1706,30,152,112
1706,30,146,121
1706,30,179,126
1706,30,178,134
1706,30,156,154
1706,30,162,156
1706,30,139,169
1706,30,145,169
1705,30,157,95
1705,30,118,97
1705,30,146,115
1705,30,125,128
1705,30,174,99
1705,30,175,129
1705,30,159,149
1705,30,141,173
1705,30,118,173
1705,30,116,194
1705,30,91,206
1705,30,72,209
1705,30,53,234
1706,30,130,239
1706,30,138,240
1706,30,140,208
1706,30,141,215
1706,30,163,214
1706,30,161,222
1706,30,169,236
1706,30,174,239
1705,30,174,234
1705,30,157,217
1705,30,144,210
1705,30,134,240
1706,30,209,234
1706,30,215,240
1706,30,250,236
1706,30,246,242
1706,30,200,205
1706,30,195,212
1705,30,195,206
1705,30,214,235
1705,30,243,237
1703,30,194,110
1703,30,192,119
1703,30,213,100
1703,30,211,104
1703,30,248,93
1703,30,254,94
1703,30,254,121
1703,30,248,124
1703,30,231,117
1703,30,231,122
1703,30,201,169
1703,30,195,172
1703,30,216,147
1703,30,221,152
1703,30,241,154
1703,30,236,157
1703,30,247,159
1703,30,240,162
1710,30,198,115
1710,30,217,99
1710,30,234,121
1710,30,253,125
1710,30,249,90
1710,30,240,157
1710,30,216,153
1710,30,201,173
1710,30,218,181
1710,30,223,183
1703,30,243,194
1703,30,245,201
1703,30,285,194
1703,30,283,198
1703,30,276,235
1703,30,281,238
1703,30,308,238
1703,30,312,231
1703,30,309,206
1703,30,318,208
1705,30,249,196
1705,30,279,194
1705,30,276,239
1705,30,315,237
1705,30,312,209
1703,30,278,146
1703,30,274,148
1703,30,276,169
1703,30,282,171
1703,30,294,154
1703,30,294,160
1703,30,316,147
1703,30,313,151
1703,30,273,121
1703,30,273,126
1703,30,275,90
1703,30,273,96
1703,30,289,104
1703,30,291,104
1703,30,300,127
1703,30,304,125
1703,30,310,92
1703,30,313,95
