2341,3600,351,216
2341,3600,351,213
2341,3600,354,216
2341,3600,360,215
2341,3600,370,213
2341,3600,372,216
2341,3600,372,212
2341,3600,369,216
2341,3600,366,213
2341,3600,356,213
2342,3600,362,213
2342,3600,357,216
2342,3600,363,213
2342,3600,366,215
2342,3600,368,214
2343,3600,362,313
2344,3600,288,327
2510,3600,229,294
2511,3600,230,359
2347,3600,148,271
2346,3600,147,302
2345,3600,114,271
2342,3600,362,214
2342,3600,372,215
2342,3600,359,213
2342,3600,354,213
2342,3600,367,212
2437,3600,309,318
2437,3600,309,343
2437,3600,267,344
2437,3600,267,310
2438,3600,230,367
2438,3600,229,286
2439,3600,268,440
2440,3600,185,153
2338,3600,319,182
2338,3600,321,144
2338,3600,315,143
2338,3600,317,109
2338,3600,321,107
2338,3600,314,179
2337,3600,148,224
2337,3600,148,218
2337,3600,149,220
2337,3600,181,198
2337,3600,180,195
2336,3600,148,224
2335,3600,150,223
2335,3600,147,220
2335,3600,150,221
2335,3600,178,198
2335,3600,181,198
2335,3600,181,199
2337,3600,181,196
2336,3600,149,220
2336,3600,148,218
2336,3600,179,200
2336,3600,178,196
2336,3600,181,196
2338,3600,182,197
2338,3600,147,222
